,Unnamed: 0,sentence,record_type,keyword,loss,wctc_loss,pred_strings
28,3,àŋá óló,negative,àpɾí,202.5274353027344,39.24562072753906,bʷʷwbbbʷbʷʷb<blk>ʷbʷʷɑʷɒʷɸbʷbʷbʷ<blk>ʎbbʎʷʷbɒʷʷʷbb<blk>bbɒʷʎbʎ<blk>bb<blk>bbɹbbbbbʟ<blk>
56,4,ŋìðɛ̀ní ŋàcìjí t̪ɔ́wɜ̀nì,negative,àpɾí,311.5281066894531,39.24581909179688,ʷʎʷǂʎʜbʜʎʜʎʎʎǂbʎǂʷʟʜʷʷǂbǂʷʎʷʷʜʜʎbʎǂbǂǂ<blk>ǂbɸɸǂbbʎʎbbǂbǂʟbʟǂɑ<blk>ǂǂbobʎbbbǂǂǂbǂbɹǂʎʎʎbbbbb<blk>bbɹbɹɹɹ
69,1,kúkù kə̀ŋàcà ŕŋɔ̀,negative,àpɾí,334.6153564453125,39.32179260253906,ɹbbbbbbb<blk><blk>b<blk><blk>bbbʷbbbbɹbbbbbbbɹ<blk>ʜ<blk>bɹ<blk>ʎ<blk>b<blk>ʷǂbʎʷǂǂǂbbbʎ<blk>bbbbǂʎǂǂiǂʷǂɑǂʷǂǂʷǂʷɹbbʎbʷʎbbbb<blk>bbbɹʷ<blk>bbʎɹbbʎbʎʎbbʟb
115,2,àpɾí lɛ́ŋgɛ́n ŋídɔ̀t̪ɔ́ lídí nə̀ǹɔ́ jɛ́àɽó ánó,positive,àpɾí,816.6005859375,39.323123931884766,bʟbʟbɹ<blk>bb<blk>bbbbbbʎʟʎgʟʎʜʜbʎbbbʷbbǂiǂǂbǂʎʷǂʎǂǂǂǂǂɸǂǂʜʷǂǂǂǂǂʎʷʜbǂǂʜǂʎǂǂǂʜʎǂʎʎʎʎɹ<blk>ʎʎbbʎǂbʎbʎǂǂɸǂɹʜǂǂbbʜ<blk>ʎbbbʷbiɑʎɑbʷʟǂbǂʜʷb<blk>ʷbʎʎʎʎʎʎʜʷbbbbbbɒǂʟʟǂʷǂʜbʎb<blk>bbǂbʎʎʷʷʷʎbʷbbbbbʎbʎʟǂbbǂbǂbʎǂbǂǂǂʎǂʷǂʜbɸʎǂbʎʷʜbǂʎʜʷʎʎgʷʜʜǂǂbʎʟʎɹɹʟbʟbbʎʎʟbbbbbbɹ<blk><blk>ɹb<blk><blk><blk>ɹʕb<blk>bɪbbb<blk><blk>bbbb<blk>bb<blk>bbbɹbɹbbb<blk>ɹ<blk>b<blk>b<blk><blk>bbʕ
33,8,lá kɛ́ɾà nd̪ɔ̀bà,negative,àpɾí,183.8740234375,39.32345581054688,bbb<blk>bb<blk>bɒɒʎʷʷɑʟʷbʷɒɒɒǂʷʷɒɒɒɒʎbʷʎʷʎʷɒʷʷʷɒɒ<blk>b<blk>bɒɹbʎbʎ<blk><blk>ʎʷb<blk><blk><blk><blk>b<blk>b<blk>
16,8,álèŋà lə́t̪ə̀vɛ̀ ðár,negative,àpɾí,264.1464538574219,39.36529922485352,bɹɒbʷɒɒʎʷʷbbbbʷɒbbʎɒɒɒɒʷbbbɒbʷʷɒbɒʎʎbbɑʎbb<blk>bʷbʷɑɒɒɒɒɒʎǂʎʷɒʷʷǂɒɒɒbʷʷbbbbb<blk><blk><blk>bbb
94,0,ɛ́là ðúɽìðìðɔ̀ èdɔ̀ɽɔ̀ ánó nd̪ɔ̀bà,negative,àpɾí,459.38092041015625,39.43231201171875,ɒbɒbʷbbɒɒɒɒɒɒbɒbbʎbɒɒɒɒʷɒɒǂɒɑʷɒʷʷʷǂɒɒɒɒɒʎbʎʎbbʎɒɒɒɒʷɒʎʎʎɒɒbbɒɒɒbɒɒbbɒɒɒɒ<blk>ɒbbʷɒɒbʷɒʷʷɒɒɒɒɒʷɒɒʷɒʷʷbzbɒɒʎɒbbʷ<blk><blk>bɒ<blk>bbʷbbɹbʟbb<blk>bɹ<blk>bɹb<blk><blk>
18,10,lɜ̀dí álɛ́ ùnɛ́ɾɛ́,negative,àpɾí,259.25128173828125,39.44742202758789,bbb<blk>ʷ̩bbǂʜǂʎiɹʎǂǂɸʷiʷiǂǂǂǂʷǂɑbᶑǂʎʷǂǂǂʜǂǂoʛɹʎɒʎbʎbʎʷʎǂǂǂʷǂoǂʎǂʜǂǂ<blk>ʎʎǂʎɸʷʎ<blk>ɹɹɹ<blk><blk>
107,3,ɛ̀làɽà kə́ðìɲɔ̀ mùðù nd̪ɔ̀bà,negative,àpɾí,543.2582397460938,39.48371124267578,ɒɒɒʷɑɑɒɒɒɒɒɒɒʷʷɒbʷɑbɒɒᶑɒʷɒɒɒb<blk>ʷbɑɒǂɒɒʷɒɒɒɒʷʷɒɒʷɒʷɒǂɒǂʷʷɒɒǂɒɒɒɒɒɒbbbbbbbbbbbbb<blk>bbbbbbbbɒbbb<blk>bbbbbɒʷɒɒɒɒɒʷɒɒɒ̩ǂʷɒʷɒɒɒɒɒɒɒɒǂɒɒǂʷɒɒɒɒɒʷɒɒɒǂɒʟɒʎʎbʷbʎ
29,4,ðìjɔ̀ ðìcə̀lò,negative,àpɾí,206.37814331054688,39.51765060424805,bʎbbbbʟbbʎɹʎǂbbbbʜǂǂʎʎɸʷǂǂʎǂbǂ<blk>ʷʟbɸǂǂiǂǂˠǂʎʷʎʎʎʷbɹb<blk><blk>ɹbbbbb<blk>ɸʟbʕ
80,12,ɛ́là ðáɽà lə̀bú nàré nd̪ɔ̀bà,negative,àpɾí,310.3159484863281,39.52835464477539,bbɒbɒbɒbǂɒɒʷɒɒɒʷɒʷʷʷbʎɒɒɒɒɒɒɒʷɒɒʷʷɒbbɒbʎb<blk>bbb<blk>ʎbbbbʎbbb<blk>ʷbɒɒʷɒʎbbbbbb<blk>b<blk>ʎbʷbb<blk>bɒʎbbbbʎbbbbbbħɦ<blk><blk>b<blk><blk><blk><blk>bb<blk><blk>
10,2,t̪òlé t̪ɔ̀là,negative,àpɾí,247.7340545654297,39.53738021850586,bbbbbbbbɒbʷbɒbʷbɒiɒǂɒɒɒɒɒɒɒɒbbbbbbbb<blk>bbʎbʷʷʎʷbɒɒɒʷɒɸ<blk>ʷʷɒɒɒʷʎɒbʟɒbb<blk>ɹbb<blk>bbb<blk>bp<blk>
52,0,àn ɛ́làɽà ká dɔ̀ŋðɔ́ lə́vàvɾà,negative,àpɾí,348.9896545410156,39.55986404418945,bbbɒɒʷɒʷɒɒɒɒʷɒbʷɒʷɒɒɒʷɒɒʷʷʷʷɒɒɒɒɒʷbɒʷɒʷɒɒɒɒɒɒʷɒʟɒʎɒɒɒbʷɒɒɒɒɒɒɒɒɒɒʷbɒɒʷʷʷʷʎʎʷɒʷɒɒɒɒɒɒɒɒɒɒʷɒʎɒ
64,12,ɲàĺl ðə́t̪ə́vá ðár,negative,àpɾí,283.7593688964844,39.58328628540039,bbb<blk>bbbbɒʷɒbʷɒɒʷʷɒɒɒɒʷbʷɒɒʷɒɒɒʷɒʷʷɒɒʷbbʷbʎbbʎɒbbʷbbʷbb<blk>bᶑʷʷɒɒʎoɒbɒɒbɒʎɒbʎʎʷ<blk>bʟbʷ<blk><blk>ʎb<blk><blk><blk><blk><blk><blk>b<blk>
8,0,íŋgá t̪ə̀vɔ́ ðár,negative,àpɾí,267.36639404296875,39.60410690307617,ʎbbbɒbʷʷɒʷʷʎɒɒbɒʎbbʷʷbbbʷʷɒɒɒɒɒɒbɒʎbʎʷʷʎ<blk>b<blk>bb<blk>bbbbbbbbbbɒʷɒʎɒbʎɹʎbɒɒbʷʎʎbbʎbʎb
37,12,ðíbíl ðìcə̀lò,negative,àpɾí,162.2136688232422,39.66538619995117,bb<blk>bbbbbbbbʎbbbbʎɒbɒɒɒɒʷb<blk>ʎbbbbbbbbb<blk>bb<blk>bbbbbb<blk>bbbbbbbɹbb<blk><blk><blk><blk>ɹ<blk>b
53,1,lá ɾɔ́ðà nd̪ɔ̀bà,negative,àpɾí,309.6960144042969,39.69801330566406,ɹbbbbbbbʟbʟʎʷbʷbʷbɒʷʷɒbbbb<blk>bɹbbbbbbʎbbbbɒbʷɒɒɒobʷʷʷzɒʷɒɒzbɒɒbɒɒʎʷbbbbʷɒɒʷɒɒʷb<blk>bbbbbbb<blk>bbbbbʟ
75,7,áŋt̪ɔ́ú lə̀vɜ̀ɽì àdám,negative,àpɾí,317.4787292480469,39.713340759277344,<blk>bbɹbbbʎʎʎbʷʷɒbbbbbbʎʷʎbbʷbʎʷɒɒʎɒɒɒɒʎɒb<blk>ʎɒbbbb<blk>ɒb<blk>ʎ<blk>ʟɒɒʷɒɒʷfɒbʎɒʎbbbbbbbɒɒbbbbbbʷɒʎʎɒɒɒʎbʎbʟʎbʎʎ<blk><blk>b<blk><blk><blk><blk><blk><blk>
100,6,àn ɔ́ɟɔ́ kə́ðìɲɔ́ múðù,negative,àpɾí,433.8150634765625,39.71731948852539,bbbbbbbbɒɒɒɒɒʷʷǂɒɒǂʷʷᶑǂɒɒʷɒʷɒɒɒɒɒɒɒɒʷɒɒɒʷɒɒʷɒɒɒɒ<blk>ʎbbbbbbʷbbbɒbbbʷʎɒɒʎbǂʷbɒɒɒɒɒɒɒɒʎɒɒbɒʷɒɒʷɒɒɒɒɒʎɒɒɒɒɒʷʷɒb<blk>bb<blk>bbbbʟb<blk>bbbbb<blk>b<blk><blk><blk><blk><blk><blk><blk>
93,12,kə̀ŋàcáŋá,negative,àpɾí,331.2868347167969,39.74079895019531,bbbbbbbʎbbbɒ<blk>bbbbbbbbbbbbbɒbʷɒɒʷɑʷɒɒɒʎʷʷʟʎbɒʷʎʎɑɑʷɒʷbʟʎʎʷʷʎɹbbbbbɹbbbbbbʕ<blk><blk>bbbbbɒ<blk>bbbbb<blk>bbbbbbbbbʎbʎbbbbʎ<blk><blk><blk><blk><blk><blk><blk><blk>
1,1,láɾl̀à ðə́ɟíðɔ́ dìjɔ́ nd̪ɔ̀bà,negative,àpɾí,601.0367431640625,39.74971389770508,bbbbbbbbbbbbbbbbbɔbbbbbbb<blk>b<blk>b<blk>bbɒbbbǂɑʷʜɒʷɒɒɒʷɑǂɒɒɒʷɒǂɒɒbʷɒɒʎbbbbb<blk>bbbbbbɒɒbɒbbbbbɒbɒɒɒɒʷʷbʷbbb<blk>bbbbb<blk>bbbbbbbbbbbbbbɒɒbbb<blk>b<blk>b<blk>bbbbbbɒbʎbɒʎʎb<blk>ʷʎʎbbbbɒbbbbbɒʎbʛʷʷʎʎɒɒbbʎɒbbbbbbbbbbbb<blk>b<blk><blk><blk>bb<blk><blk>b<blk>
105,1,àpɾí ìɲárvlɛ̂ðɔ́ nd̪ɔ̀bàgɛ̀,positive,àpɾí,516.1629028320312,39.75275802612305,ɸʎbbʎbb<blk>bbbbbbb<blk>ǂʜbbʜbʷ<blk>bb<blk><blk>ʎbǂɸbǂǂʎǂʜǂǂǂǂǂʷǂǂǂǂuǂbɸǂʜʜǂbʎbʎǂʷǂbǂǂǂǂǂǂʷǂʷʷʜǂǂʷʷʎʷǂʎʷ̩ᶑǂǂǂʜbǂǂǂǂǂbǂɑǂbǂʜʷɹbbɹɒbʷbbbʎbʎʟǂʎʷbʎǂʎʜbɸʟbɸɹbɸǂbbbbbb<blk>bb
84,3,ká nɔ́nà lɛ̀ŋgàló t̪àwìðì,negative,àpɾí,314.255859375,39.75541687011719,bbb<blk>ɹ<blk>b<blk><blk>b<blk>bbb<blk>bʷɒbɒɒbʎ<blk>bɒbɒbʷɒʷɒɒbɒʷɒʎɒʎɒʎɒbb<blk>ɒʷbʷ<blk><blk>bbɒʷɒɒʷɒʷʷɒʎ<blk>ʷ<blk>b<blk>bbb<blk>bɒbbbbɒbɒbʷɒbʎǂbb<blk><blk>bʎb<blk><blk>bb<blk><blk><blk><blk>bb<blk><blk>bbb<blk>ɹ
110,6,ðɛ́t̪ɜ́líŕ ðɔ̀là,negative,àpɾí,443.8081665039063,39.82127380371094,b<blk>bbbbbbbbbbbbbbɒbbɒɒbɒɒbbb<blk>bbbbʷbɒʷʷɒbɒɒʷbbɒɒɒʷʷɒʷɒǂǂɒɒbʎɒʷʷʷɒɒʎbbbʎbbbʟ<blk>ʎbbb<blk>ɹbbbbb<blk><blk>b<blk>bbbbbbbbbbbb<blk>ɦʎbbbbbbb<blk>ɒbʷbɒʷbʎbɒʎɒɒɒ<blk>bbʷʷʎʎoʎʎb<blk>ʎʎ<blk><blk><blk>b
3,3,t̪átɛ́ ùnɛ́ɾɛ́ újɛ̀l,negative,àpɾí,533.1472778320312,39.83458709716797,b<blk>bɹb<blk>ɹ<blk>bb<blk>bbbbbʷʷɒɒɒɒɑɒɒɒʎʷʷɒʎʎbʎʎɹɹbbbbbbb<blk>bbbbbbbbbbbɒɒɒɒɒɒɒɒbbbʷbbbbʷɒɒʷɒɒɒɒɒɒʷʷʷɒɒɒbbbʎ<blk><blk>bbɒbɒɒbɒbɒ<blk>bbb<blk>bbbbʷʷʷɒbbʷbbɒʷbʷʷɒbbbbbbbbbbɒɒɒɒʷʷɒɒǂɒʷbʷʷbʷʷb<blk><blk>bb<blk>bbbbb<blk>ɹb<blk><blk><blk><blk>b<blk><blk><blk><blk>b<blk>b<blk>b<blk><blk><blk><blk><blk><blk><blk><blk>
79,11,və́lɛ́cí kúkùŋú,negative,àpɾí,288.2098693847656,39.85232925415039,b<blk>ʎbbbbbbbɒʎɒʷbɒɒʷɒbɒbbʷʷbʎbɒ<blk>ɹbɒbɒʷ<blk><blk>ɒbb<blk>bʎbbbɹbbbb<blk>bb<blk>ɹʎbbbbbbbbbbbbʷɒbbbbbbbbɒbbbbɹbɒʎʎɹɒbbʎb<blk>b<blk><blk><blk><blk><blk><blk><blk>
13,5,láɾà t̪òlèɲá nd̪ɔ̀bà,negative,àpɾí,272.7624816894531,39.87115097045898,bɒbbɹbbǂʎɒɒɒɒɒʎɒʷɒɒbɒɒɒʷɒɒbbbbbbɒʎɒʷɒʷʷʎʷbɒɒɒɒɒɒbbbɒɒbɒɒɒǂʷɒbɒʷɒɒʷbɒɒbɒbɹbɹbɹɹ
83,2,àn ɔ́ndì kíjɔ́ŋ ùnɛ́ɾɛ́,negative,àpɾí,365.4638977050781,39.89184188842773,bb<blk>bbb<blk>bbbbʎʷbɒʎɒɒɒʷɒbbɒʷʎbbbbbbɒbbbɒbbbɒbɒɒbɒʷɒɒʷɒʎʷɒʷʷbʷʷʎbbbbbbbbbbbb<blk>bbbbb<blk>bbɒbɒbbbbbbʷʷbʷʷɒiʷɒbʜɒɒbbbbbbbbbð
87,6,àpɾí já d̪ùɾɔ́ ðíjá ɛ́ðɛ̀,positive,àpɾí,361.994140625,39.90392303466797,ʷʕb<blk>bbbb<blk><blk>bbbʟbbɹbɹʷbbbʎɒɒɒɒɒɒɒbɒɒbʷʛbɒɒbbʎʷbbɒbɒʷbʷ<blk>ɒʷʷbbʷɒɒʎɒʎɒɒɒbɒbʎbʷbɒɒʷʷǂɒʷbʷɒbbbǂbɒbʎb<blk>b<blk>ʷbʎb<blk>bbb<blk>bbb<blk><blk>b<blk>b
103,9,là kíðɛ̀ ŋɔ̀ɲà ùnɛ́ɾɛ́,negative,àpɾí,393.4671630859375,39.9075813293457,bʎbʎb̪ʎbbɹʜbʎʟǂʟbbbɹb<blk>ʎɹbʎʟbbʎ<blk>ʎǂbbʜʎbbʎbǂbbǂǂǂǂʜʎʜʎʜǂǂbǂʎbbbbɹbǂʎʎʎʷʎbʜǂʎǂǂbbbǂʷbb<blk>ʎbʜbbʎbʎbʎbbbʜbbbʜbʜgbɑbʎʷbbbbʟ<blk>ɹɹɹɹbbɹɹb<blk><blk>ɹbb
74,6,ɛ́là ðínd̪ɔ̀t̪ɔ̀ ɛ̀là nd̪ɔ̀bà,negative,àpɾí,320.6806335449219,39.91031646728516,bbbbbbbbbʷʷɒɒb<blk>ʷbbbǂʷʎǂʷʎbɒbbbɒbbʷ<blk>bʎʎbɒʷʷ<blk>bbbbbbɒbʷʎǂbʷbɒbʷɒʷʷʎɒfɒɒɒbʷʎbbʷɒbbʎɒɒɒɒʷɒbbʷbbbbbbbbbbʎʟ<blk><blk><blk>bb
5,5,àn ɔ́ɟɔ́ kə́ŋàcí kúkù ðɔ̀ndà,negative,àpɾí,380.5152282714844,39.91047286987305,bbbbbbbbbbbbbbʎbb<blk>bbbbʎbbbbb<blk>bbbbbbbʷbʷbb<blk>bb<blk>bʷb<blk>bbbɹbbbbbb<blk>b<blk><blk>bbbbbb<blk>bbbbbbbbbbb<blk>bbbbbbbbbb<blk>b<blk><blk>bb<blk>bbb<blk><blk>b<blk><blk>b<blk>bbbb<blk>bbbbbbbbbbbbbbbbb<blk><blk>bb<blk>bb<blk>bbbb<blk>b<blk>bb<blk>bɹɦb<blk>b<blk><blk>b<blk><blk><blk>b<blk><blk>bb<blk><blk>b<blk>b<blk><blk>bbbb<blk><blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk><blk><blk>
89,8,ŋùbút̪ú ŋìcə̀lò,negative,àpɾí,373.3539123535156,39.92727279663086,bʎʷbbʎbbbbbʟʎbbbʷʎbʷɒbɒbɒɒɒɒbɒʎʷɒɒɒɒɒʷɒbǂɒɒbɒɒɒɒɒɒɒɒbɒɒɒb<blk>bʎ<blk>ɹbbɒɒɒɒbɒɒɒbbɑbʷǂɒɒɒʷʷɒʷɒɒɒɒʷʎʷʷɒʷʷbɒbʷbʎbbbb<blk>bħ<blk><blk>ɹb
2,2,ðɔ̀mɔ̀cɔ̀ ðápàt̪ɛ̀ àpɾíɲá ɛ̀ðɛ̀,close_negative,àpɾí,589.7753295898438,39.951847076416016,bbb<blk>bbbbbʎbbbʎʎʷbɒʎʎ<blk>bbbʷbɒʷbɒbɒbbʷɒbbʷbᶑʷʷbbʷbʷʷʷbʷɒbbbʷʷɒɒɹʷbʷɒʷʷʷɒʷʎɒ<blk>bbbɒb<blk>ʎʷɒɑɒbʷɒʷʷbbɒʛbʟɑ<blk>bbbbʕbb<blk>bbbbbbb<blk>bb<blk>bbb<blk>bbb<blk>bbbbbbbb<blk>bbbʷbbʎbb<blk><blk><blk>bbbʛʷbbɒ<blk><blk>ʎbʷbbbʷɒʷɒɒɒɒbʷʷɒbbbbbɒbbbbbɒbɹbɦb<blk>ʎ
92,11,là dɔ́ŋðɛ̀ r̀ɽò ùnɛ́ɾɛ́,negative,àpɾí,400.8082885742188,39.96181488037109,ɒbɒbbʟʎʷɒʷɒʷʷʷɒɒɒɒɒɒɒǂɒɒɒɒʎɒɒʛɒɒʎʷɒɒɒʷiɒɒʷʎʎɒɒɒʷʷɒʎɒɒʷɒbɒʷɒʷbʎʷɒɒbb<blk><blk>ʎʷɒʷɒʷɒɒɒʷɒʎɒɒɒʷʷɒɑʟɒɒɒɒʷɒɒɒɒɒǂbɒɒʷbbbbb<blk><blk><blk><blk>
73,5,t̪ɔ́ɾt̪ɔ́l lɛ̀rdì t̪ɔ́wɜ̀nì,negative,àpɾí,360.6907653808594,39.9694938659668,bbbbʎʷbbʷʷɒɒɒʷʷɒbbbʷbbbʟɑɒɒɒʷɒʎʎʎɒbbɒbɒɒɒɒʷɒʷɒʷɒʷbbɒbbʷʎɒbɒʷbbʷɒʷǂⱱɒɒɒʷbbɒʷɒʎbɒɒɒɒbɒɒbʷɒbbbbɒbbʟ<blk>bbbbbb<blk>ɹ
59,7,lə́lə̀ŋáɲà lìcə̀lò,negative,àpɾí,282.6163635253906,39.97018051147461,ɹbbbbbbbbbʷɒbbbbbb<blk>ɒbbɒɒɒʷʷɒʷʷɒʷʷbɒʷɒbɒɒɒʷʷɒʷǂbɒɒɒɒbʎɒɒʷbbbbʷbbbʷɒɒɒɒɒɒʷɒbʷbʎʎb<blk><blk>bb<blk>ɭʷb<blk><blk><blk><blk><blk>
106,2,àn ŋɛ́n ŋâj ŋáɾl̀ɛ́ŋí búlì,negative,àpɾí,455.5509643554688,39.975868225097656,bbbbbɒbʷɒɒʷɒʷɒɒʷbbbɒʷɒʷɒbbʎɑɒʷɒɒɒʷɒɒɒʷɒʷɒɒɒʷɒɒɒɒbbɑʎbʎbɒb<blk>b<blk><blk>bbbɒʷɒʎʷɒbʷɒɒbɒɒ<blk>ʎbbɒɒbɒbɒɒbbbbɒ<blk>bbbbɒɒɒɒbʎbʷb<blk>bbbbbbb<blk>bbbbbɒbbɒɒbbbbb<blk>b<blk><blk>b<blk>bbbbb<blk>b
77,9,ðáɽíðá ásá ðɔ́dà àdám ðìcə̀lò,negative,àpɾí,352.5332946777344,39.99542617797852,bbbbʷbbbʷʷɒʷʷʷʷɒɒbbɒɒɒʷʷɒɒɒᶑɒɯʷɒʷɒᶑɒʷɒɒʷbɒɒʷʷʷbɒɒɒʷɒʷʎʎʷʎɒɒbʟɒbbɒbbbʷɒɒɹbbbʷɒbɒɒʟbʷbb<blk>b<blk><blk>bbbbʷʎʎb<blk>ɹɹbbb<blk>b
