,Unnamed: 0,sentence,record_type,keyword,loss,wctc_loss,pred_strings
1025,1,àn èdɛ̀ɽì kɛ̀ɾɔ́ íŋgá ŕnà ŋrɔ̂bà,negative,kàŋú,774.3515014648438,39.8289680480957,bɒǂbʷɑɒʎʎɒʎʷɒɒʎɒɒɒʎɒbʎ<blk><blk><blk><blk>bbbbɒbɒɒɒɒɒɒɒɒɒʷɒbɒɒɒɒbbbbbɒɒbɒɒɒɒɒʷɒɒʎɒʎɒɒbʷɒɒɒʷɑʷɒɒʷbʎ<blk>bbbbb<blk>bbbb<blk><blk><blk><blk><blk>bb<blk>bbbbbb<blk>bbb<blk><blk>b<blk>bbb<blk><blk><blk>bb<blk>bb<blk><blk><blk><blk><blk><blk>bbb<blk>ɒʎbʷ<blk>bɒbbbɒʷɒɒbʷɒɒɑʷʷʷɒɒɒɒʎbʎɒɒʎɒʷɒʷɒɒbʷbʷbbbʷʎbʎbb<blk>bbbbbbbb<blk>b<blk>b<blk><blk>bɹ<blk>bbb<blk>b<blk><blk>b<blk><blk>bb<blk><blk>bb<blk>b<blk><blk><blk>bbb<blk>b<blk>ɒʎʎʷzʎʎʷɒbɒbʷ<blk>ʎʎbɒbbʎʎʎbb<blk>b<blk><blk><blk><blk>b<blk><blk><blk>bb<blk><blk><blk><blk><blk>b
964,4,t̪ɔ́ɾt̪ɔ́l lə́dɔ̀ŋðàt̪ɛ̀ lə̀vàvɾà dún t̪ɔ́wɜ̀nì,negative,kàŋú,515.6525268554688,39.948829650878906,bbbǂɒʷɒbbɒbɒɒɒʷbʟbbbɒbboɒɒʷɒʷɒɒɒʷʷbɒɒɒʷɒbbɒʟʷɒbɒɒɒɒʷɒɒɒɒɒɒɒɒɒɒʷɒɒʟbⱱbbbbʷɒɒɒɒɒɒɒɒɒɒɒɒɒɒɒɒɒɒɒɒʷɒɒɒʷɒʎɒɒɒɒɒɒʷbʎɒʎbɒʷɒʟɒɒʷʷʎɒɒʷɒbbɒbʎbʷʎiɹʎb<blk><blk>b<blk>ɹb<blk><blk>
983,15,ɔ̀ɽá t̪ə̀mànì,negative,kàŋú,216.0546112060547,40.067359924316406,bbbbbbbbbɒʷʷbbʷʷʎʷbʷɒɒʷɒɒɒɒʷɒɒʷbʟʷɒbʎʷbbʟbbbbʟ<blk>ɒbʷbb<blk>bbbʟbbʎbʟbʎ<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>
1072,10,lə̀r̀lɛ̀ɲí úðɛ̀ ùnɛ́ɾɛ́,negative,kàŋú,327.9678649902344,40.17119598388672,bbb<blk>bbb<blk>ɒb<blk>bʎbʷɒɒʷɒɒʷɒbbɒɒbbbɒɒɒbɹbʷb<blk>bɒbɒbbbɒb<blk>ɒbʷ<blk>f<blk>b<blk>bb<blk>bbbbbb<blk><blk>bbɒbbɒɒɒɒbbbʷb<blk>bbbbbbɒɒɒʷɒbɒʷb<blk>bbbʎʎbbbbbbbbbb<blk>b<blk><blk>b<blk>
995,11,ɛ́là ðə́kɔ̀t̪ìnɔ̀ nd̪ɔ̀bà,negative,kàŋú,140.68582153320312,40.18236923217773,bbb<blk>bbbbbbbɒbbbbb<blk>ʎbɹbbbbbbbb<blk>bbbbbbbbbbbb<blk>bbbb<blk><blk>bbb<blk><blk><blk><blk>b<blk><blk><blk>b<blk>
1023,14,ŋídí ŋúɽcà ŋâj ŋə̀ɽà,negative,kàŋú,246.94078063964844,40.30120849609375,b<blk>bbbɒbbʷb<blk>bɒbɒɒbʷɒbɒbʷʷɑʷʷɒbbbɒbʷʷʷbʷbʎʷbbʷɒɒʷbɒʷbbbɒʟʎbɒʟbɒɒɒɒbʷʷbbɑʎʷ<blk><blk><blk>bɹ<blk><blk><blk>bb<blk><blk><blk>
1073,0,kúkù ŋéìt̪ɔ́ kákàŋú áwó,close_negative,kàŋú,456.9570007324219,40.3334846496582,b<blk><blk>b<blk>b<blk>bb<blk><blk>bb<blk>bb<blk>b<blk><blk>b<blk><blk><blk>bb<blk><blk>b<blk>bbb<blk><blk><blk><blk>bb<blk><blk>bbbbbbbbbbbbb<blk><blk><blk><blk>bbbbbbbbbb<blk>bbbbbbbbb<blk>bb<blk>bbbbbbbʎ<blk>bbbbbbb<blk><blk><blk><blk>bbb<blk><blk>b<blk><blk><blk>bbbbbb<blk>bbb<blk>bbbbbbb<blk>bbb<blk>b<blk>bbbbbbbbbbbbbbbbbbbbbbbbb<blk><blk>bb<blk>bbbbb<blk>bbbbb<blk>b<blk>b<blk>bbbb<blk>bbbb<blk>bbb<blk>b
980,12,ŋìðɛ̀ní ŋə̀ɽà ká t̪ólé,negative,kàŋú,213.1341552734375,40.399993896484375,bbbbbbbbbɒbbbʎbbʎbbʎbbbʎɒɒbʷʎɒbʎʟʷʷɒbbbbʎɒbbb<blk>ʎbbbbʎbb<blk>bbbɒbbbbbbʟʟʟ<blk><blk>ɹ<blk><blk><blk>
1054,3,ká nɔ́nà lɛ̀ŋgàló t̪àwìðì,negative,kàŋú,313.4498596191406,40.45194625854492,<blk>b<blk><blk><blk>bb<blk>bbbbbbb<blk>bʎʎbɒʎʷbbʷɒʷʷɒʷʷbbɒʷɒʷɒɒɒɒbbbʎbbb<blk>ʷbb<blk>bɒʷʷɒʷbʎʷbbb<blk>b<blk>bbbʷbbʷɒbɒbb<blk>bɒɒʎbbbbbbʎbbbb<blk>b<blk><blk>b<blk>b<blk>bb<blk><blk>bbb
996,12,ðɔ́ ɛ̀ðɛ̀,negative,kàŋú,197.8602752685547,40.49464416503906,bbbbʎɒbbɑɒɒɒɒɒɒɒɒɒɒɒɒɒiɒɒɒɑɒɒʎɒɒʷbɒzʷɒʷʷɒʷbʷbɒɒɒbb<blk>b<blk><blk>ɹb<blk><blk><blk><blk><blk>b
979,11,rə̀mt̪ kìcə̀lò,negative,kàŋú,193.1681671142578,40.525177001953125,b<blk>bbbbbbɒɒbɒʷbɒʷ<blk>bʷbbbb<blk>b<blk>bbbbbb<blk>bbbʷbbbbbbbbbʷbɒɒʎ<blk>ʎ<blk><blk><blk>ʎbbbbbbbb<blk>b<blk>b<blk>ɹ<blk><blk><blk>
963,3,ðɛ́t̪ɜ́líŕ ðɔ̀là,negative,kàŋú,442.3277893066406,40.55231857299805,<blk>bbbbbbbbbb<blk>bbbbɒbʷʷɒɒʷɒbɹ<blk>bbbbbʟɒɒʷɑɑɒʷiʷbʎʷɒbɒɒɑɒɒɒɒɒɒʷʷɒʷʷɒɒbbbʎ<blk><blk>bbb<blk><blk>bbbbbbbbbb<blk>bb<blk><blk>bbbbbbbbbbbʎbbbbbbbbʎbɒbɹʷbɒɒʎʷɒbbbʷɒʎʎʎǂɒʎʎɒʎbʟ<blk>ʎbɹ<blk><blk><blk><blk>
1019,10,là lácì ʊ̀mɔ́ ùnɛ́ɾɛ́,negative,kàŋú,265.0577087402344,40.59921646118164,ɒɒɒɒʷɒɒɒɒʎɒɒɒʷɒʟbbʷɔbɒbbɒbbɒbɒɒbbʎb<blk>bbbbɒbɒbbb<blk>bɒʎɒɒɒɒɒʷʎbbɒʎʎbʎɒɒɒɒɒǂɒɒbbbbbɹɹɹ<blk><blk><blk><blk><blk>
971,3,kúkù kápɔ́ índɔ̀,negative,kàŋú,176.7796173095703,40.6136474609375,bɹb<blk>bbb<blk>b<blk><blk><blk>b<blk>b<blk>bb<blk><blk>b<blk>ɹ<blk><blk>bbb<blk>bbbbʎbbʎbobbbbbb<blk>b<blk><blk>bbbb<blk>bbb<blk>bb<blk>bbbbb<blk>bb<blk>b<blk>b<blk>
1013,4,álá ɾɔ́ðà,negative,kàŋú,242.26837158203125,40.6978645324707,<blk>bb<blk><blk>bbbʷɒbɒʷbʷɒɒɒbbʷɒʷɒʷʷʷʷɒɔ<blk>ʷɹbbbbbbbbbbbbbbbb<blk>b<blk>bbb<blk>bbʎbbbbbɒbbbbbʷbʎʎbbbʎbbɹɹ<blk>ɹb
1064,2,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɽà lə̀bú nàré únɛ́ɾɛ́,negative,kàŋú,328.9646911621094,40.70170593261719,<blk>bbb<blk>bbb<blk>bbbʎbbbbbb<blk>bʎbbbʷbb<blk>ʎbbbbbbbbbbʷfb<blk>ʎʎʎbɒɒʷbɒʷʷɒɒʷʎʷʷɒɒʷ<blk><blk>bb<blk><blk><blk>ʎbbbbb<blk>ʎ<blk>bbbbɒbʎbbʎʎbb<blk>bbbb<blk>bbbb<blk><blk>bbbbbbb<blk>b<blk>bbb<blk>
1039,0,kə̀ŋàcáŋá,negative,kàŋú,341.9974670410156,40.73237609863281,bbbbbbbʟʎb<blk>bbɒbbbɒɒɒbbbbbʷɒɒɒbɒɒʷɒɒʎɒʎʷɒʎɒɒɒʎɒɒɒɒɑʎʎʎɑɒʷʎɹbʎ<blk>ʎbb<blk>bbb<blk><blk>bbbbʎbʎ<blk>bbbbbbbbbbbbbbʷ<blk>ʎʎbb<blk>bbbbbb
1041,2,kúkù kə̀ŋàcà ŕŋɔ̀,negative,kàŋú,324.8226623535156,40.9219856262207,bbb<blk>ʎbbbb<blk>bbbbbbbbbɒʎbbb<blk>ʎɒbbbbbbbbʷb<blk>bʷbbʷʎʎɒʎbɹbbbb<blk>bbʷɒɒʷʷɒʷʷʛɒʷʷbɒbɒɒʎbɒbbbbbb<blk>ʎbb<blk>bbbbbbʎbʎbb<blk><blk><blk>ɒbbb
976,8,náŋà íjɔ́,negative,kàŋú,187.64833068847656,40.93049621582031,bbb<blk><blk><blk>bbbbbbbbbbbbbb<blk>bbbbbʎʎ<blk>bbbbʎbbbbbbb<blk>bbbbbb<blk>bb<blk>bbbbbbʎʎ<blk>bbbbbbbbbb<blk><blk>ɹ
1071,9,át̪ú ɔ́ɽɟɛ̀cìnɔ̀ kúkùŋú ánó dɛ̀,negative,kàŋú,360.1636962890625,40.9336051940918,bʷbbʷbbbb<blk>bbbʷ<blk>bɒɒʷɒbɒɒɒɒɒɒʷʎʷʎ<blk>bb<blk>bbbɑbʷʷʷʷbɒʎʷɒoʎzɒbʷʎ<blk>ʎ<blk>ʎɹbbbb<blk><blk>b<blk>bbbbbbbbbbbɒbɒʎʷɒbbʷbʎʷbʎʎʎbbɒbbɒɒɒbħbbbbbb<blk><blk><blk><blk><blk><blk>b
1067,5,kúkù káwàt̪à nɛ̀ lə̀və́r nd̪ɔ̀bà,negative,kàŋú,283.0826721191406,41.11017227172852,b<blk><blk>b<blk><blk>bbbbb<blk><blk>bb<blk>bb<blk>bb<blk>bbbb<blk>bbb<blk>bbbbbbbbbb<blk>bbbbbbbbbbbbbbbbfbʷbbbbbbb<blk>ɹbbb<blk>b<blk><blk>b<blk>bb<blk>bbbbbbbbbbbʎbb<blk>bb<blk>bb<blk>bb<blk>bbbbbbbb<blk>b<blk>b<blk>
960,0,kúkù kɔ́ŋcɔ̀ kákàŋú ŋɛ́nɛ̀,close_negative,kàŋú,351.96356201171875,41.126243591308594,bbb<blk><blk>bb<blk>bbbb<blk>bbb<blk>b<blk><blk><blk><blk>b<blk><blk>bb<blk>bb<blk>bbb<blk>bbbbbbbʎbb<blk>bbbbbbbb<blk>bb<blk><blk>bbbbbbbbbbbbbbbbbb<blk>bbbbb<blk>bb<blk>b<blk><blk>bbbbbbbbbb<blk>bbbbbʎ<blk>b<blk>bbb<blk>bbbbbbbbbbbb<blk>bbbbbbbb<blk>bbbb<blk>bbbb
1027,1,ŋgá ɔ̀ɽɟɛ̀cá ánó nd̪ɔ̀bà,negative,kàŋú,324.43658447265625,41.15746688842773,bbbbbbbbʎbbɒbʎʷɒʷɹɒbɒɒɒɒɒɒɒʎɒʎɒɒʷbbɒbʷʷɒɒbbbbɒbʟʷʷɒɒʷʷʷbɒbʎɒɒɒʎʎbbɒbʎʎbɒɒɒbʷbɒʷɒbbʷɒbʎʎ<blk><blk>ʎɹbbb<blk><blk>
978,10,là vɾáðɛ̀ ùnɛ́ɾɛ́,negative,kàŋú,243.8759002685547,41.16753005981445,bbbbbʎbbʷbʷɒʷbɒbɒɒɒbɒɒǂʷɒɒɒʟɒbbɒɒɒɒbbʎbɒɹbbɒbbbbbbbɒbʷʎʎʷʷʷʎbɒɒɒbɹbbbɹbb<blk>ɹ
994,10,ðíbíl ðìcə̀lò,negative,kàŋú,162.59173583984375,41.24864959716797,bb<blk><blk>bbbbbbbbbbbb<blk>bbɒɒʷbbbbbbɒb<blk>bb<blk>bbbbbɹb<blk>bʎʎʎʎbbbbbb<blk>ʎ<blk><blk>ɹbbbb
984,0,lá vr̀ðìnɔ́ nd̪ɔ̀bà,negative,kàŋú,201.14630126953125,41.29008483886719,bbbbbbbʷʷbʎbbbbbʎɒbbbʷbʷɒɒʟʷbʎʷʎbbbbbbɒʷbʷʷʎʎ<blk>bbbʷʎʎʎʎ<blk>bbbbbbb
1031,5,kúkù ŋgá pít̪ɔ̀ kákàŋú,close_negative,kàŋú,239.43307495117188,41.334571838378906,bbbbbbb<blk>bbbb<blk><blk>b<blk>b<blk>b<blk><blk>b<blk>bb<blk>bbbbbbbbʷbʎʷɒɒ<blk>ɒb<blk>b<blk>bbbbbbbbbbbbbb<blk>bbbbbbʷbbbbbbbbbbb<blk>b<blk>b<blk>bbbbbbbb<blk><blk><blk><blk>
1040,1,lá ŋácà lúbútɛ́ ŋɔ́mɔ̀ nd̪ɔ̀bà,negative,kàŋú,331.70660400390625,41.34268951416016,bbb<blk>bbbbbɒɒʷbbbbʷʎʎɒɒʷʎɒbbbbbbʷbɒɒbʟɒʎɒʎʎʟʎʎb<blk>ʎbbbbbbbbb<blk>ʎɒbʷbɒɒb<blk>bbɒʎɒɒbɒbbɒʎbʎbʷbbbobʷɒbbɒbbʎʎ<blk>b<blk>bbbbbɹ
982,14,pìnɔ́ t̪ɔ́wɜ̀nì,negative,kàŋú,256.2913513183594,41.355735778808594,ʟɒʷǂɒbʎɒɒʷɒɒʷɒɒʷǂɒǂɒɒʷʷɒɒɒʎɒoɒʷɒǂɒǂɒɒfɒʷʷɒɒɒʎɒɒʷɒɒʷɒʷɒɒɒɒbʷbbʷbʷ<blk>b<blk>ɹ<blk><blk><blk><blk><blk>b
1021,12,t̪òlé t̪ɔ̀là,negative,kàŋú,247.783203125,41.3607177734375,b<blk>bbb<blk>ɹ<blk>ǂbbbɒʷɒbɒʷʷɒɒɒbbʷɒɒbɒbbʷbbb<blk>bbbʎɒɒbɒwʷʷɑiʷɒʷɒbɒɒʷɹbbwbʷʷ<blk>bbbbbʟʷbbbb<blk><blk><blk>bbɹ<blk><blk><blk>
1057,6,lə̀ǹɔ́ nɔ́ŋnɔ̀ ùnɛ́ɾɛ́,negative,kàŋú,358.0884704589844,41.37825775146485,bbbbbbbbɒbɒʎɒbɹbʎbbbbbbbɒʷbʷʎbɒbʷʷɒʷɒʎbʷʎʷʷɒʷʷɒʷbbɒbɒbʷʷɒʎbbbbɒɒbbbbbbbɹʷbbɒbbʷbɒɒbʷbɒbɒbʷɒʷʟʷɒʎbbbb<blk>bbbb<blk><blk><blk>bb<blk><blk>
985,1,àŋá óló,negative,kàŋú,199.0517120361328,41.38618850708008,bʷbbbʷʷʷbbbʷbʎʎ<blk>ɒʷɒɒʷʷʷb<blk><blk>bʷɑɑbbʷɒbɒɑɒʷʷɹɒʷʷʎbʷb<blk><blk><blk>ʷbbʷ<blk>bbbbbb
975,7,lɜ̀dí álɛ́ ùnɛ́ɾɛ́,negative,kàŋú,272.23931884765625,41.42661285400391,<blk>bbbɒɒbɒɒbɒbɒʷbʎbʷɒɒʷɒɒɒʷɒɒɒɒɒɒɒɒɒɒʷʷʷɒɒʷbɹɒbbʷʷɒʷʷʎʷɒɒʷʷɒʷɒɒɒʷʷɒʷʷɒʎʷbʷɹɹ
1059,8,là áɾðɛ̀ ìrɔ́ ùnɛ́ɾɛ́,negative,kàŋú,346.60089111328125,41.438812255859375,bbbbbbbbbb<blk>bbbʟbbb<blk>bɒ<blk><blk>bbʎɒɒʷbɒɒʷbbɛɒʷbʷbʷʷʷʷbɒbbbɒʷɒʷɒbbbɒɒɒbʷbɒɒɒ<blk>ɒʎbʷʎbʎbbbbɒʟʷɒɒʷbʷʷɒbʷɒʷɒʷɒbɒbbɒʎʷbbbb<blk><blk>bb<blk>
1052,1,kúkù kàŋú t̪ólèɲá ávàn,positive,kàŋú,429.2481994628906,41.45662689208984,ɹbbbʎbʎbɒɒɒʎʷɒɒɒɒʷɒɒɒʷɒbʷɒʷʎɒʷɒɒɒɒbɒɒʎʎʷbɒbbbbbbǂbɒbɒʷɒʷʷɒʷʷbɒɒɒɒɒɒʎbʷɒɒɒʷʷɒʷʷɒɒbʷɒʷɒʷɒʷɒʷɒɒɒɒɒɒɒɒʷɒɒɒᶑʷʎʎbʷʟbbʎ
968,0,ðə́ðá ɛ́ðɛ̀ ánó ðìcə̀lò,negative,kàŋú,264.56072998046875,41.49703598022461,bbbbbbbbǂʷɒʷɒɒɒɒʷɒʷɒɒʷɒɒɒɒʷʷɒʷɒɒɒʷɒʷɒʷʎɒɒɒɒʷɒɒʎʎbbbbbʷʷbɒ<blk>bbbbbbbbbʎbʷʷɹbb
1065,3,àn ɔ́ɟɔ́ kə́ðìɲɔ́ múðù,negative,kàŋú,435.5345764160156,41.51033782958984,bbbbʎbbbɒɒɒɒɒɒɒɒɒʷɒǂʎǂǂʷǂʷɒɒɒɒɒǂɒɒɒʷɒɑɒɒɒɒɒɒʷbʎɒɒʷɑbʷbbbbbbʟɒbɒbɒʷɒɒɒɒʷɒǂɒɒʷʷɒɒɒbɒʷʷɒʷʎʷɒʷɒʷɒɒɒɒʷɒɒʷɒɒʷɒbbbʎbʎbbbbb<blk>bbs
1034,8,ɛ́là ðə́ɽìɲà íjɔ́ nd̪ɔ̀bà,negative,kàŋú,306.25201416015625,41.53178787231445,bb<blk>bbbbʷbʎbʷɒbɒʷbɒɒʷɒɒɒɒʷʷʷʷʎbʎɒɒʷbʷɒʎɒʷbɒɒɒʷʷbbbɒɒbbbɒbɒbʷɒɒɒʷɒɒɒbɒbbbʎbbɒɒbɒʷɒbʎʷbbbbb<blk>bbb<blk><blk><blk><blk>
1056,5,lɔ́ɾɔ́ lìcò,negative,kàŋú,351.3153991699219,41.58012390136719,bbɹ<blk>ʎbɹbb<blk>bb<blk>ɒbbʷʷɒɒɒʷɒɒʷʷɒɒʷɒɒɒʷɒbɒʷɒʷbɒbɒ<blk><blk>b<blk>bʎʎ<blk>bb<blk>bʎɒɒɒbɒʷɒɒɒʎʎbbb<blk>bbbbbɒɒɒʷʷɒɒɒɒɒɒʷɒɒɒbʷɒɒbɹbɒbbb<blk>ʎ<blk>b<blk>ɹʎ<blk>bb
1028,2,və́lɛ́cí kúkùŋú,negative,kàŋú,292.7250061035156,41.59214782714844,bbbbbbbbʷʷɒbɒɒʷbbbɒɒbʎbʷɒbɒbbɒɒbbbbbbɒbbbbbʟbb<blk>ʎb<blk>bbbb<blk><blk>bbʷbbbbbbbbʷbbbbbʷbɒbbb<blk>bɒɒbbbbɒɒɒɒʎbʎbʎ
1051,0,kúkù ŋə́kɔ̀t̪ìjí kákàŋú jɔ́ɾɔ́ íjɔ̀,close_negative,kàŋú,276.4004211425781,41.60572814941406,<blk><blk>bbbb<blk>b<blk>bbb<blk>bbbbbbb<blk>bb<blk>bb<blk>bbbbbbbbbbbbbbbbbbbbbbbbbb<blk>bb<blk><blk>bbbbɒbb<blk>bbʷ<blk>bbbbb<blk>bb<blk>bb<blk>bbɛb<blk>bb<blk>bʎ<blk><blk>bb<blk><blk><blk>bbbbbb<blk><blk><blk>b<blk><blk>b
988,4,át̪ú áŋàŋìnɔ́ dɛ̀,negative,kàŋú,205.412353515625,41.62888717651367,ɒbbbɹbbɹɒbʷbʷɒǂʷɒʷʷɒbɒɒʷɒʷbbʎɒbbɒɒbbbɒɒʷʷʷbʷbɒɒɒɹɒɥbʕbbʷ<blk><blk><blk><blk><blk><blk>
1033,7,àɽá dɔ̀ŋðɔ́ lə́vàvɾà dɛ̀,negative,kàŋú,310.3385925292969,41.6342887878418,bbbbbbbbʎbbbbbʷʎbɒɒɒʷɒɒⱱbbʎbɒbɒbʎʎbʎbʎbbbɒbɒɒʷɒɒɒɒbɒʎbɒʎʷɒʎɒɒbɒʷbɒɒbʎɒɒɒɒɒbɒʎbɒb<blk>ʷbbbbbɒbbb<blk><blk>ɹ<blk>b
990,6,lá kɛ́ɾà nd̪ɔ̀bà,negative,kàŋú,196.28941345214844,41.64292907714844,bbbbbbbbbʷǂbʎɸʜbbbbǂǂbǂǂʷʷɒʎʟʎʎʎʎb<blk>ʎɹɹʟʟbʎ<blk><blk>bʎɹʎbbbʟʎʟʎb<blk><blk>bɹ<blk>ɹ
