,Unnamed: 0,sentence,record_type,keyword,loss,wctc_loss,pred_strings
453,1,lə̀r̀lɛ̀ɲí úðɛ̀ ùnɛ́ɾɛ́,negative,ŋɔ̀ɽíŋgɔ́,334.4249267578125,61.20233917236328,<blk><blk>bb<blk><blk><blk><blk>bbbbɒɒbɒɒbbɒʷɒʷɒbɒɒbbɒɒbʷbɒbbbbɒ<blk>bbbbbɒbb<blk>bb<blk>b<blk>bɒbbɒbbbɒbɒbbbbbʎʷʷbɒɒʎɒbb<blk>b<blk>bɒbbbɒʷɒɒʷ<blk>bbbbbbbbɒbbb<blk>bbbbb
407,21,tútɔ́,negative,ŋɔ̀ɽíŋgɔ́,111.53443145751952,61.47820281982422,bbbbʟbbb<blk>bʎʎbbbʎ<blk>b<blk>bbʎbʎ<blk>ɹ<blk>bbbb<blk>ɹ<blk>ɹ<blk>ʕ<blk>b<blk><blk>b<blk><blk>bɹɹb<blk><blk>bb<blk>ɹb<blk><blk><blk>bbɹ
366,6,ɛ́là ðúɽìðìðɔ̀ èdɔ̀ɽɔ̀ ánó nd̪ɔ̀bà,negative,ŋɔ̀ɽíŋgɔ́,459.156005859375,61.52812576293945,bʷbbɒbʷɒɒʷɒɒɒʷʷbɒʷbbɒɒɒǂɒɒʷɒɒǂɒʷɒɒʷɒɒɒᶑɒbʎʎ<blk>bɒbbʷʎʷɒɒɒɒʎɒbɒǂbɒbbʷɒɒɒbɒɒɒʟʷbbʷbbʷʷɒʎʷɑɒʷɒɒʎʷʎbʷʎʷʎbɒʎbbbbbʷʷ<blk><blk><blk>ʛɒbɒʟʎʟʟʟbbb<blk><blk><blk><blk><blk>b<blk><blk><blk><blk>bɹ<blk><blk>b<blk><blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk>
443,3,ɛ́là ðə́t̪ɔ̀ ŋávɛ́ nd̪ɔ̀bà,negative,ŋɔ̀ɽíŋgɔ́,357.8765563964844,61.619239807128906,b<blk>bbbbb<blk>ɑɒbɒǂbɒɒɒɒɒɒɒbɒʷɒɒɒɒbɒɒɒʷǂʷbɒɒɒɒbbɒbbbbbɒbɒbʷʎʷʷɒʎʷʎɒǂbʷɒʷɒʎʎʎɒɒbbɒbʎbbb<blk>ɒɒbʎ<blk>ʎbʷʎʷɑbʎbbʎbbbb<blk>bbb
458,6,sɔ̀ɽíŋgɔ́ áfàn ká ðúɽà,close_negative,ŋɔ̀ɽíŋgɔ́,375.3912658691406,61.65080642700195,<blk><blk>b<blk>ɦb<blk>b<blk>bbb<blk>bbbbʷbʟɒʷɒɒɒɒɒɒɒʷbɒ<blk>bb<blk>ɒɒbʷbwiɑʷɑʟʷɒɒʎɒɒɒɒɒɒʷɒʷɒɒɒɒbbbb<blk>b<blk>bɒǂʷɑʷɒǂɒɑɒɒɒʷʷɒʷɒɒʷɒɒʷǂʷɒǂɒɒɒɒᶑɒʟʎʎɑbʎ<blk>ʎ<blk>
376,7,náŋà íjɔ́,negative,ŋɔ̀ɽíŋgɔ́,187.43386840820312,61.7281494140625,b<blk><blk><blk>b<blk>b<blk>bb<blk>bbbbb<blk>bʎ<blk>bbb<blk>ɒbbbbʎbb<blk>b<blk>bbbbbb<blk><blk><blk>bbbbbbbbbbbbʎbʎ<blk>bbbbbbb<blk>bbbb<blk><blk>
363,3,ðɛ́t̪ɜ́líŕ ðɔ̀là,negative,ŋɔ̀ɽíŋgɔ́,439.7966918945313,61.74320983886719,bbb<blk>bbbbbbbbbbbbbǂbɒɒʎʷbbb<blk>bbbb<blk>ɒʷʷɒǂʷɒɒʎʷɒʷɒɒɒʷǂʷɒʷbiɒʎʷɒɒɒʷʎɒʷbbʎbbʟbbb<blk><blk>bɹ<blk>bbbʎʎ<blk>b<blk><blk>bbbbbbbbɹbb<blk>bbbbbbbbbb<blk>bbbzbʎɒʎɹɒʷɒʎɒɒʎɒbɒbbɒbbʷbb<blk>ħb<blk><blk>ɹ<blk><blk><blk>b<blk><blk>
452,0,át̪ú ɔ́ɽɟɛ̀cìnɔ̀ kúkùŋú ánó dɛ̀,negative,ŋɔ̀ɽíŋgɔ́,356.52215576171875,61.94504165649414,bbʎbb<blk>b<blk><blk><blk>bbbbbbɒʷɒʎʛbbɒɒʷʷbbɒʷ<blk><blk>bbbbbbbʷoɒʷʷʎɒʷbʎbbzʎʎɒbbʎʷb<blk><blk>ɹbbbbbbbbʷb<blk>bʷbʷbɒbǂɒʷɒʷɒbɒbʎbʷʎbbɒbɒɹɒbɒbbbbʟ<blk>ɦɹ<blk>
378,9,là vɾáðɛ̀ ùnɛ́ɾɛ́,negative,ŋɔ̀ɽíŋgɔ́,238.23046875,61.96786117553711,b<blk>bbbʎbb̩ʷʷʎ<blk>ʟʷʷʷʎʎʷʷǂiʎɒbɒʎbʜbʜbǂʎǂb<blk>oǂɹbbbɹɹɹbʎʎbʷǂʎǂbbɸǂǂǂǂoʎǂɹǂʎʎǂɹbɹɹ
372,3,kúkù kápɔ́ índɔ̀,negative,ŋɔ̀ɽíŋgɔ́,172.0425567626953,62.25774383544922,bbbb<blk>bb<blk><blk><blk><blk>b<blk><blk>bbbb<blk><blk><blk>b<blk>ʛbb<blk>bbbbbbʷbbbbbb<blk>bbbbb<blk>bbbbbbbb<blk>bbb<blk>bbb<blk>bb<blk><blk><blk>b<blk><blk><blk>b
424,13,t̪òlé t̪ɔ̀là,negative,ŋɔ̀ɽíŋgɔ́,247.00668334960935,62.30750274658203,b<blk>b<blk>bbbbb<blk>ɑɒʷʟbɒɒʷɒɒʷʷɒbɒɒɒɒbʷbbbbbbbbbbɒɒʷbʷɒbzɑɒɒʎwɑɒɒɒɒbɒɒɒʎʎbɹbbb<blk>ʎbb<blk>bbb<blk><blk><blk>b<blk><blk>b<blk>bb
360,0,àn ɔ́ɟɔ́ kə́ŋàcí kúkù ðɔ̀ndà,negative,ŋɔ̀ɽíŋgɔ́,378.2068481445313,62.34779357910156,b<blk>bbbbbbbʎbbbbʎbb<blk><blk>bbb<blk>bb<blk>bʷʷʎʷ<blk>bbbb<blk>ʷbbbb<blk><blk><blk>bbbbɹbbb<blk>bbbbbbb<blk>bbbbbb<blk>bbbʷb<blk>bʷbʷɒbbbbbbbbbb<blk>bbbbbbb<blk>b<blk><blk>bbb<blk>bbbb<blk>b<blk>b<blk>b<blk><blk><blk>bbbbbbb<blk>ɒbbb<blk><blk>bbbbbbbbbbb<blk>bbb<blk>
401,15,ɾácí ŋávɛ́,negative,ŋɔ̀ɽíŋgɔ́,172.3407745361328,62.40654754638672,ɒɒʷǂʷʷʷibɒbɒbʟ<blk>bɒɒʎbǂɒʷʷɒɒʷɒɒɒɒɒɒɒɒɒɒɒɒɒɒʎʜɒʟbɒǂ<blk><blk>ɹb<blk><blk><blk><blk><blk><blk>b<blk><blk>
472,8,ŋɔ̀ɽíŋgɔ́ ŋá və̀lɛ̀ðɔ́ ðɛ́ ɔ̀ɽɔ́ nd̪ɔ̀bà,positive,ŋɔ̀ɽíŋgɔ́,411.4435729980469,62.4619140625,ʟb<blk>bbʎbɹʷbǂɒɒʷʷɒʎɒʷbbʷbʎʷʷʷɒɒɒɒbɒɒʷɒɒɒɒʜʷʷʷɒɒʷʷɒɒɒɒɒʷbɒɒɒʷʷʷʷɒɒɒɒɒɒbɒɒʷɒɒɒʷʷʎbɒɒɒʷʎɒʷʷbʎʎɒʷʎʎɒɒʎbǂʷʷɒɒbbʷʷbbbbʷbɹ<blk><blk>ɹ<blk><blk><blk><blk><blk><blk>
405,19,íjɔ́ ɛ́ðɛ̀,negative,ŋɔ̀ɽíŋgɔ́,123.70458221435548,62.47834396362305,ʜb<blk>ɹbbb<blk><blk>bʜʎbbʎʜbʎbbbʎʎbʎbʎɹɹʎɹbʟɹbbɹbɹɹ<blk><blk><blk>bɹʕ<blk>ɹb<blk><blk>bbb<blk>b<blk><blk>bbɹ
395,9,ðíbíl ðìcə̀lò,negative,ŋɔ̀ɽíŋgɔ́,163.3889617919922,62.55581665039063,bbb<blk><blk>bbbbbbbb<blk>bʎbbʷʷbbbbbbbbbbbʷbb<blk>b<blk>b<blk>bʎbʎbz<blk><blk>ʎbb<blk>bbbbb<blk><blk>b<blk><blk>
475,2,sɔ̀ɽíŋgɔ́ t̪á áɽà t̪ɛ́ àmìɲí ŋán ávàn,close_negative,ŋɔ̀ɽíŋgɔ́,653.8741455078125,62.56501007080078,ɹǂbbbɹ̩ʷbʜɹɑbbʜʜʜbʎʜǂʎʎbɒʎǂbǂiǂǂʜbɹbǂʜʙ̩ʷǂʎbɒǂbʎbbbbbbbɪǂǂʜbiʎǂǂʎiǂiǂʎɸʜʎ<blk>ɹʎ<blk>b<blk>ɹ<blk>bbbbbbbb<blk>bbbbbbbbb<blk>ʟbbbbɹbbbbbbʟbɹbbʟbbɪbɹʟbbbʷbʎbbbʎ<blk>bbbb<blk>bʎbbbɹbbbbʜʜbbʎbbbʎbbiʎbbʎbʎbbbbbbbbbɑɨbbbbǂʎbbʟʷbbbʎbbbɹð<blk>bb<blk>b<blk>ʕ<blk>bbɹbbbɹ<blk>bbbbbbbb<blk>b<blk>bbb<blk>bb<blk>bbbbbb<blk><blk>b<blk><blk>bbbbbbbbb<blk><blk><blk>ʕ<blk>ɹ<blk>bbb<blk>bb<blk>b<blk><blk><blk><blk><blk>ɹɹb
440,0,kə̀ŋàcáŋá,negative,ŋɔ̀ɽíŋgɔ́,335.0096435546875,62.64903259277344,bbb<blk>b<blk>b<blk>b<blk>bbbwɒbbbbbbbbbbɒbʎʷɒɒbʷʎʎʷɒʷʎɒʷʎɒɒʎɒɑʷʎʷɒʎʷɑɒibbbbbbbʟbbbbbbb<blk>b<blk>bb<blk>bbbʎbbbbbbbbʷʎ<blk>bbb<blk><blk>ʎʎbʎbbbb
362,2,ɛ̀làɽà kə́ðìɲɔ̀ mùðù nd̪ɔ̀bà,negative,ŋɔ̀ɽíŋgɔ́,533.0853881835938,62.707984924316406,ɒɒʷɒɒʷɒɒɒɒɒʷɒʷɒɒɒǂ̩ǂǂɒǂɒʷɒʷ<blk>bbbʷɒǂiɒǂǂɒʷɒɒɒʷɒɒɒɒɑɒɒɑǂǂǂʷɒɒɒɒɒɒɒǂʎbbbb<blk>bbbbbbbʟ<blk><blk>bbbbbbbbbbbbb<blk>ʷbɒɒɒɒɒɒɒɒɒɒɒɒɑɒɒɒɒɒʷʷɒɒɒʷɒɒʷɒʷʷɒʷǂʷʷɒɒǂɒɒʎʎʷʷbbbɔɹ<blk><blk><blk><blk>
414,3,sɔ̀ɽíŋgɔ́ ɲə̀ɽà,close_negative,ŋɔ̀ɽíŋgɔ́,287.0523986816406,62.92340087890625,ʎbbʷbʎʷ<blk>ɒɒɒɒbʎɑʷʷɒʷʷbʷbbbʷɒʷɒɒɒʷʷʷɒʷɒᶑʷʷɒɒʎɒɒʎɒʷbʷʷbǂbb<blk>b<blk><blk><blk>bbbbʷbbɒɒʷʷbʟbɒɒɒbʎbɹʎʎʷɹɹʎ
470,6,kúkù káwàt̪à nɛ̀ lə̀və́r nd̪ɔ̀bà,negative,ŋɔ̀ɽíŋgɔ́,284.6446838378906,62.95114517211914,b<blk><blk><blk><blk>bb<blk>b<blk>bb<blk><blk><blk><blk>b<blk><blk>bbbb<blk>bbbb<blk>bbbbbbbbbbbbbbbbbbbbbbbbb<blk>bbbbbbbbʎbbbb<blk>ʎbbb<blk>bbbbbbb<blk>bbbbbbbbbɹ<blk>bbbb<blk>b<blk>bb<blk>bbbbbbbbbb<blk>bb<blk>b<blk>b<blk><blk>
435,8,lá ɾɔ́ðà nd̪ɔ̀bà,negative,ŋɔ̀ɽíŋgɔ́,315.66925048828125,63.0316047668457,bbbbbb<blk>ɑɒbɒʎbɒɒʎɒoɒʎɒɒɒɒbbʷʷbbbbbbɒbɹbɒbɒbʎbɒʎɒbɒɒʛʎɒbɒɒʎɒbbʎbbɒʎʎbʎbʷɒɒʎʎɒɒʷɒɒɒʎbʎʷɹbʎʎbbbb<blk><blk>b<blk>
473,0,jít̪ɔ́ ílí lɔ́ɽá ŋìðìjí kə̀r̀nà kàɾó ŋgá ŋgá jájàt̪à ɛ̀ðɛ̀,negative,ŋɔ̀ɽíŋgɔ́,1085.1220703125,63.10182571411133,ɒɒʎǂʷɒǂɒǂɒɒɒʷɒbɒǂǂɒɒǂfǂɒɒɒɒɒɒɒɒɒɒǂǂʷɒɒɒɒɒʜɒʜɒɒbbɒɒǂ̩ɒɒɒbɒǂɒɒɒɒᶑɒʎɒɒᶑɒʷbǂʷʷɒɒǂɒʷǂʷbbɒbbʎʎbbʎbbɒʷǂɒɒɒʷɒɒɒɒʷɒɒɒɒɒɒɒɒɒɒɒǂiʷɒɒʷɒɒʷǂɒʷbʷɒɒǂɒɒɒɒ̩ɒǂǂbǂbɒⱱɑbǂ̩ɒbbɒbʷbbʷbɑbɒbɒʷɒʷɒɒǂ̩iɒi̩ʟɒǂǂɒʷɒɒʎɒɒǂɑʷǂɒɒɒɒɒɒǂɒɒʷɒɒɒɒʷʎʷʷɒɒʷǂɒɒɒɒɒɒɒǂɒʷɒʷɒʷɒɒɒɒɒɒǂɒǂɒɒǂʷɒɒʷɒɒɒǂɒʷǂɒⱱʷǂɒʷǂǂɒǂɒɒʷɒɒɒɒɒɒɒɒɒɒɒʷ
467,3,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɽà lə̀bú nàré únɛ́ɾɛ́,negative,ŋɔ̀ɽíŋgɔ́,335.7564392089844,63.14785385131836,<blk>b<blk><blk>b<blk>b<blk>bʎbbʎbbʎ<blk>bbbbʷ<blk>bbbbzbbbbbbbʎbʎbbbbʷbbʷʎʎbɒɒʷbʟɒʷbɒʷɒʷɒʎɒb<blk><blk><blk>b<blk>bbbbbbbʎʎbʎ<blk>bbbʎbbbbbbʎbʎbbbbbb<blk>bbʎɒʎ<blk>bbʷʷbbbb<blk><blk><blk>ɹ<blk><blk>
471,7,là kíðɛ̀ ŋɔ̀ɲà ùnɛ́ɾɛ́,negative,ŋɔ̀ɽíŋgɔ́,371.4364013671875,63.23862457275391,ʎʎ<blk>bb<blk>bb<blk>bbbbʎbʎb<blk>ʎbʎʎbb<blk>bbʟ<blk><blk>bbɒbʷbɒʎʷbbbbbɒʎɒbʷʷɒbbɒɒʷbʎʎbbʎbbɒʎɒʎbbbbɒbbɒɒɒbʷʷbɒɒɒʎʎbɒbɒɑɒbbʷʷɒɒbɒbbʎbɒbbʷbbb<blk>bb<blk>b<blk>ɹ<blk>b<blk>
384,15,ɔ̀ɽá t̪ə̀mànì,negative,ŋɔ̀ɽíŋgɔ́,217.25942993164065,63.30010986328125,bbb<blk><blk>bbbɒɒʷʷbʷbɒɒʎʎʷɒʷɒɒɒɒʷɒʷɒɒɒʎʷɒbbbbbbbbbʎbɒʷbbbbʷbbʎɒbbʎbbbb<blk>ɹ<blk>b<blk><blk><blk><blk><blk>b
380,11,ŋìðɛ̀ní ŋə̀ɽà ká t̪ólé,negative,ŋɔ̀ɽíŋgɔ́,212.02096557617188,63.31459045410156,bbbbbbbbbbbbbbɒbbʎbbbbbbʎbɒbbɒɒɒbʎbbʎbbbbʎbbbbbb<blk>bbɒʎʎbbɒbbbbbb<blk>bbbbb<blk><blk>ɹ<blk><blk>
413,2,lə́lə̀ŋáɲà lìcə̀lò,negative,ŋɔ̀ɽíŋgɔ́,282.5536193847656,63.32608795166016,bb<blk>bbbbbʷbbbbbbʎbʛbɒbʎɒɒʷɒʎʷɒɒʷʷɒɒɒɒɒʷʷbɒɒbɒɒɒɒɒɒɒʷʷɒɒɒɒɒbbɒbbʷɒɒʎʷbbʷbbbbɒbbbbɹbb<blk>bb<blk>b
