,Unnamed: 0,sentence,record_type,keyword,loss,wctc_loss,pred_strings
1177,2,íŋgá nɔ́nà ŋùd̪ɔ̀t̪áɲà nd̪ɔ̀bà,close_negative,íŋgá_nɔ̀nà,377.0614318847656,74.8505859375,bɹbbbbbbɒʷɒbɒbɒɒʷʷbʷɒʷbbɒbɒbbɒʷʷɒʷbɒbɒʷɒɒʷʷɒʷzɒɒbʎʎʎbʎɹʎɒbʎɒʷʎʷɒʎʷbɒʷɒbɒɒʎɑɒɒʷʎbbbɒɒʷɒʎʷɒbɒbbɒɒ<blk>bɒʷɒbʎbʎb<blk>b<blk><blk>bb<blk>b<blk>ʷ
1199,5,kúkù ŋgá kɛ̀cí ɛ́ɾáðɛ́ nɛ̀ rî,negative,íŋgá_nɔ̀nà,628.0692138671875,74.85539245605469,ʟ<blk>bʷbɒɒʷbbbbbb<blk>bbʷʷɒɒʎɒbbbbbbbbbbbb<blk>bɒʷɒɒɒɒʷʷɒʷɒbɒʎbɒbʷɑʷɒʎɒɑʷʷʷbbbɹǂʎbbʷɑɒɒʷɒɒʷɒɒɒɒɒʷbɒʟb<blk>bbbb<blk>bʟb<blk>bbb<blk>bbbbbbʎbbʎbbbbbbbbbbbbbbbb<blk>bʎbb<blk>bʷɒɒʷɒʟbbʷbʷbʎbʎʷbɒʷɒɒbbɒɒbbʷʎʷʷbb<blk>ɒbbbb<blk>bbfbbbbb<blk>b<blk>bbbb<blk><blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk>bb<blk><blk><blk><blk><blk>b<blk><blk><blk><blk>b<blk>bbb<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>bbb<blk><blk>bb<blk><blk><blk><blk><blk><blk>bb<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>bb<blk><blk><blk><blk><blk>b<blk>
1088,8,ðɛ́t̪ɜ́líŕ ðɔ̀là,negative,íŋgá_nɔ̀nà,429.9718017578125,74.89595794677734,ʎ<blk>bbb<blk>b<blk>bbbbɒbɒbɒɒɒʷɒbɑɒb<blk>b<blk>bbbbʷǂɒɒɒǂɒɒɒʷɒʛʷɒɒbɒʷɒɒɒʷɒʷʷʎɒʷʎʷʷʎʎbbb<blk><blk><blk>b<blk>ʟ<blk><blk><blk>b<blk><blk>bbb<blk>bbbbbb<blk>bbbbbbbbbbbbbb<blk>bb<blk>bbɒɒɒʎʎɒbɒɒʷɒbʷbʎɒɒʎʎʷɒbbɒʎb<blk>bb<blk>b<blk>ɹ<blk><blk><blk><blk><blk>b<blk><blk>b<blk><blk><blk>bb<blk>bb<blk>b<blk><blk>bb<blk><blk><blk>bb<blk><blk><blk><blk>bbbbb<blk><blk><blk><blk><blk>b<blk><blk>
1085,5,àn ɔ́ɟɔ́ kə́ŋàcí kúkù ðɔ̀ndà,negative,íŋgá_nɔ̀nà,389.6103820800781,74.97154998779297,<blk>bb<blk><blk>bbbbbbbbbbbbbbb<blk>bbbbbbʷbbbbbbbbbbbbbbbbbbb<blk>b<blk>bbbbbb<blk>bbb<blk>bbbb<blk>bbbbbbbbbbbbbbbbbʷbbʷbbbbbb<blk>bbbbb<blk>bbb<blk>b<blk>bbbb<blk>bbb<blk><blk>bb<blk>bbbbbbbbb<blk><blk>bbbbbbbbbbbb<blk>bb<blk>b<blk><blk><blk>b<blk>b<blk><blk><blk>b<blk><blk>bb<blk><blk><blk><blk>b<blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk>b<blk><blk>b<blk>b<blk><blk><blk><blk><blk>b
1135,3,lə́lə̀ŋáɲà lìcə̀lò,negative,íŋgá_nɔ̀nà,294.84844970703125,74.99034881591797,bbbbbbbbʎbbbbbbbbbbʎǂʎʎʎɗʎʜʎǂʜǂʎǂǂʷʷɸǂǂʷʎbǂǂʎʎǂbǂʎǂibʷbʎbbbʟbbbbbʜǂǂʎʎʎʜʟɹʎ<blk><blk>bʟbb<blk>b<blk>bbbb
1110,4,lá ŕdà ámúðɛ́ nd̪ɔ̀bà,negative,íŋgá_nɔ̀nà,211.9268798828125,75.07378387451172,bbbbbbbɹǂɑʜɑʜǂǂǂʜ<blk>ǂbbʜǂbǂǂiǂɒɒʎǂbʟbbʎʎbɒɒɒɹɹʟɒbbbb<blk><blk>ɹɹbɹb<blk>ɹɹbɹb
1087,7,ɛ̀làɽà kə́ðìɲɔ̀ mùðù nd̪ɔ̀bà,negative,íŋgá_nɔ̀nà,526.2324829101562,75.09286499023438,ɒɒɒɒɒɒɒɒʷɒɒɒɒɒɒɑǂɒǂɒɒǂɒʷfbɒʷbɒʷbɒɒɒɒɒɒɒɒɒɒɒɒbɒɒɒǂǂǂɒǂʷɒʷɒɒɒɒɒʷɒʷbʷbbbbbɹ<blk>bbbbʟbbbbbbbbbbb<blk><blk>b<blk>bbbbɒɒʎɒɒɒɒʷʷɒʷɒɒɒɒɒɑɒǂʷɒʷɒɑɒǂɒʷɒɒɒɒʷɒɒʷʷɒɒʎʷʎbɒbʎb<blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk><blk>bb<blk>b<blk><blk>bb<blk>b<blk>b<blk><blk><blk><blk>b<blk><blk>b<blk><blk><blk><blk>b<blk>b<blk><blk><blk><blk><blk><blk>
1131,25,ḿɔ́,negative,íŋgá_nɔ̀nà,89.94937133789062,75.15262603759766,bb<blk>b<blk>bb<blk>ɒɒbʎʷbbɒbʎbɹbbbb<blk><blk><blk><blk>b<blk><blk><blk><blk>b<blk>b<blk>bbbb<blk>bbbb<blk><blk>b<blk>b<blk><blk>b<blk><blk><blk>bbb<blk><blk>b
1197,3,íŋgá nɔ́nà lúɔ́ t̪ɔ́wɜ̀nì,positive,íŋgá_nɔ̀nà,707.5291748046875,75.17953491210938,bb<blk>bbbɒbʎʷʷɒʎbʎɒɒɒɒɒʷɒɑʷǂbɒʷʷɒʷɒbbbbbʎbbbʎɒɒʷɒʷʷʷɒɒɒɒʷʷɒɒɒʷɒɒɒɒɒɒɒɒɒʷɒʷʎʷʎʷʎbʎbbʎbbbbbbbbʎbbʷɒɒɒʎɒbʷʷɒb<blk>ʷʷɒʷɒʷɒʷʎɒɒɒɒʷɒɑʷbɒɒbʷ<blk>ʷbʎbbbbbbbbbbbbbbbɹb<blk>bb<blk><blk>bbbbbb<blk>bbbbbɒʷbbɒɒɒʷʷɒʷʷbɒʷɒʷʷbʷɒɒʷɒʷʎɒɒʷǂbbɒɒǂɒʎbbbbbʎb<blk><blk>b<blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>bb<blk><blk>b<blk>b<blk><blk>bb<blk><blk><blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk><blk>b<blk>bb<blk><blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk>bbbb
1126,20,íjɔ́ ɛ́ðɛ̀,negative,íŋgá_nɔ̀nà,124.10812377929688,75.18296813964844,bbbbbbbbbbʷʷbɒbbbbbʷɒɒʎbɒɒbɒbbbb<blk><blk>bbʎbɹb<blk><blk>b<blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk>bb<blk><blk>
1188,4,kúkù kà ðát̪ɛ̀ ɛ̀ðɛ̀ ánó dún,negative,íŋgá_nɔ̀nà,303.4289855957031,75.18433380126953,ɹbbbbbb<blk>b<blk>b<blk>bb<blk><blk>b<blk>bb<blk><blk><blk><blk>b<blk>bb<blk><blk>bbb<blk><blk><blk><blk>bb<blk>bbbbbbbbbbɒbbbbbbbbbbbbbbbb<blk><blk>bb<blk>b<blk><blk>bʟ<blk>b<blk>bbbb<blk><blk>bbb<blk>b<blk>bbbbbb<blk>bbbbb<blk>bbbbbbbbbbbbɹbbb<blk><blk><blk>b<blk><blk>bb<blk><blk>b<blk>bb<blk><blk>
1196,2,àn èdɛ̀ɽì kɛ̀ɾɔ́ íŋgá ŕnà ŋrɔ̂bà,negative,íŋgá_nɔ̀nà,763.3239135742188,75.21981811523438,bbʷbɑɒɑɒɒɒɒɒɒʷʷɒ<blk>ʷʷʎbbbbb<blk><blk>b<blk>bɒ<blk>ɒbɒbɒɒʷʷɒɒɒɒɒɒɒɒɒbbbbɒbɒɒɑɒbɒɒʷʎɒɒbʷɒʷʷʷɑʷɒɑɒʷʷʷbbbbbbbb<blk>bbb<blk><blk><blk>bbbb<blk><blk><blk><blk>b<blk>b<blk><blk>bb<blk><blk>bbbbbbbb<blk>bb<blk>bbbbbbbbbɒbɒʷbʷbɒbʎɒɒʎᶑbʎʷɒɒɒʷʷʷʷʎʎɒɒɒʷʎʷʷʷʎɒɒʷɒbʷɒɒʎʷʎʎɒʎʷʎbbbbbb<blk>b<blk><blk>bɹbb<blk><blk><blk>bb<blk><blk>bɹ<blk>b<blk>bb<blk>bbbbbb<blk>b<blk>b<blk>bb<blk>b<blk><blk>bbʷʷ<blk>ʎ<blk>bbʎbɒbbɒʷbʷɒbʷɒbbɒb<blk>b<blk><blk><blk><blk><blk><blk><blk><blk>bb<blk>b<blk><blk><blk><blk><blk>
1198,4,ŋgá nɔ́nà ìt̪rɛ́ lə̀və́r nd̪ɔ̀bà,close_negative,íŋgá_nɔ̀nà,604.5172729492188,75.28434753417969,bb<blk>bb<blk>bb<blk>bb<blk>bbbb<blk><blk><blk><blk>bbbbbɒbʎʷɒɒʎɒɒɒʷʎɒɒɒʷɒɒɒɒɒɒʎ<blk>bbb<blk><blk>bbbʷʷbɑʷʷʷɒʷɒɒʷɒbɒbbbbbbbbbɒbɒɒɒbbbbʎɒbbɒʷɒʷʷʷbbbbɒbbbbbbbɒbbʎbbɒbbbbɹɹɹɹɹbb<blk>b<blk><blk><blk>bbbbbbbbbɒbɒobʷbɒbbbbbbbʷɹʎʟb<blk>ʎʎʎ<blk>bbbb<blk>bbb<blk>bbbɒbb<blk>b<blk>b<blk>bb<blk><blk>b<blk>bb<blk>b<blk><blk><blk><blk><blk>b<blk>bb<blk><blk><blk><blk><blk>b<blk><blk>b<blk><blk><blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk>b<blk><blk>b<blk><blk><blk><blk>bb<blk><blk><blk>b<blk>b<blk>b<blk>b<blk>bbb<blk>bbb<blk><blk><blk><blk><blk>b<blk>b<blk><blk>bb<blk><blk><blk>b<blk>
1157,9,lá ɾɔ́ðà nd̪ɔ̀bà,negative,íŋgá_nɔ̀nà,314.5701599121094,75.31827545166016,bb<blk>bbbbbʷbɒʟbbɒɒɹʎɒɒɒɒɒɒʷbbbbbbbʎb<blk>b<blk>bb<blk>ɒɒɒɒɒbɒʎɒɒɒʎɒʷʷʷɒɒɒbɒʎʷɒʎ<blk>ɒbɒʷʷɒbɒɒɒbɒɒbbbbbʎʎbʟbbb<blk>ɹɹ<blk>b<blk>b
1141,9,íŋgá nɔ́nà óɾɛ́ nd̪ɔ̀bà,positive,íŋgá_nɔ̀nà,312.8402099609375,75.32292175292969,bbbb<blk>ʷbbʷʎʷbɒɒɒɒʷɒɒɒʷɒǂɒɒɒʷɒɒɒɒɒʎɒʷʎɒbɒʷɒɒɒɒʷɒʷɒɒɒʷʷɒɒɒɒʷʷɒɒbbɒbʎɒɒɒoɒbbɒbɒɒʎɒʷɒʎ<blk>ɹ<blk><blk>b<blk>ɹ
1090,1,t̪òlé t̪ɔ̀là,negative,íŋgá_nɔ̀nà,249.44976806640625,75.33578491210938,bbbbb<blk>b<blk>bbbbᶑɒbbʷʷʷɒʷbʷɒǂɒǂɒǂbɒb<blk><blk>b<blk>bb<blk>bɒbɒɒʷʷɒɒɒʎɒʷɒʷᶑbɒʷʷɒɒʎwʎʎb<blk>ʷbbbb<blk>bb<blk>
1148,0,íŋgá nɔ́nà ìlŋìnɔ̀ nd̪ɔ̀bà,positive,íŋgá_nɔ̀nà,363.7003479003906,75.34085845947266,bʜɗbǂǂǂǂǂǂʎǂibʎǂǂʷǂiǂʷǂʷʎǂʎǂʜǂɒ̩ǂǂʷǂǂǂbǂǂǂǂǂǂǂǂǂǂǂǂǂǂʜʎʎǂʎbǂʜǂǂbb<blk>iʎǂǂʎʜǂǂǂǂǂʎǂʎʟǂǂǂǂʎʎǂǂɒbǂʎǂǂbʟʎ
1137,5,lápìnɔ́ kúrì nd̪ɔ̀bà,negative,íŋgá_nɔ̀nà,279.01300048828125,75.3873519897461,bbbbbbɒbbɒʷɒʎʷɑɒbʷʎʎʷbʷʎbʎbɒɒɒbʷbbbʎʷʎɒʷʷʎɒʎɒɒʎʎʟɒbbbb<blk>bɒbʷɒɒɒbʷɒbbʷʷbɒɒɹbbbʷʷbb<blk><blk>bbbʟ<blk>b
1169,8,íŋgá nɔ́nà lə̀t̪ɾɔ̀ t̪ɔ́wɜ̀nì,positive,íŋgá_nɔ̀nà,331.0120849609375,75.39675903320312,ɒɒɒʷbɹʎɒɒɒʷɒʷbʷʷʎʎʷbbʷbbʎɒʷbbɒɒʷb<blk>bʎbbɹbbʷʷʷɒɒbʎbʷɒfbbɒ<blk>bbbbbbbb<blk>bbbbbbbbbbbbbbbbɒɒɒɒbɒɒʎbbbbbɒɒbbbbbbb<blk><blk>ɹɹ
1123,17,áɾðɔ́ t̪ɔ́wɜ̀nì,negative,íŋgá_nɔ̀nà,157.95664978027344,75.39955139160156,bbbɒɒɒɒɒɒɒɒɒʷɒɒɒzʎʷɒɒɒɒɒʷbʎɒbʎɒɒbʷbʎʷɒɒbbbbbb<blk><blk>bbb<blk><blk><blk><blk><blk>b<blk><blk><blk><blk><blk><blk>b
1174,13,ɛ́là ðínd̪ɔ̀t̪ɔ̀ ɛ̀là nd̪ɔ̀bà,negative,íŋgá_nɔ̀nà,326.5481872558594,75.44189453125,bbb<blk>bbbbbʷʷʎɒɒɒbɒǂɒʷɒbɒʷɒɒʎʎbbɒbʎɒb<blk>ʎʎbb<blk>bʷʷbbbbbɒ<blk>bbɒbbbbʟɒʷʷɒbɒɒʷɒʎbbʎɒbʎʷʷʷɒʷɒbbɒbʷʎɒfɒɒbwʟbʎbʟ<blk>bb<blk>ɹ<blk><blk><blk><blk>
1165,4,kə̀ŋàcáŋá,negative,íŋgá_nɔ̀nà,342.0670166015625,75.48763275146484,bbbbbbbbɒbɒbbbɒbbɒbbbbbʟʷbɒʟɒɒʷɑʎɒɒɒʷɒɒʎɑʷɒɒɒɒɑɒʷʎʎʎʎʷɒɒwbbbʷbbɹbbb<blk>bbbbbʎbbbbbbb<blk><blk>bbʎbʎʎb<blk>ʎbbʟʎʎbbbb<blk>bbʎ<blk>ʎ
1191,7,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɽà lə̀bú nàré únɛ́ɾɛ́,negative,íŋgá_nɔ̀nà,332.6604919433594,75.56224822998047,bbbbbbbbbbbb<blk>ʎbb<blk>bbbbbbʎbbbʎʎbbʎbbbbbbbbɒbbb<blk>bbbʎʷbʎɒɒɒɒɒbɒɒʷʷɒbbb<blk>bb<blk><blk>bbɒbbʎb<blk>bbbbbbʎɒbʎbbbbzbb<blk>bb<blk>b<blk>bbʎbɒʎʎb<blk>ʷ<blk>ɹbbbbb<blk>bbb<blk>b<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk>
1150,2,ɟíðɛ́cí dìjɔ́ dún,negative,íŋgá_nɔ̀nà,346.6702880859375,75.56487274169922,bʟɹʟbʟʎbbbbʜbbǂbʷ̩ʎǂiǂǂǂǂǂ̩ǂǂǂǂǂbǂbǂʷǂ̩ɸǂǂiǂǂǂǂǂǂǂǂǂǂǂǂǂʜǂʎʷǂǂǂǂǂǂǂǂǂ̩ʜʟbʎʎǂǂʎʛʎʟʎbǂǂbbʎǂǂʷǂiǂʎǂɸg
1082,2,ŋgá nɔ́nà lɔ́mɛ́ nd̪ɔ̀bà,close_negative,íŋgá_nɔ̀nà,552.2215576171875,75.62615203857422,ʟbbʟʷɒbʷʷʷbʷʷbbʷbbbb<blk>bʷbbʷɒǂɒɒɒɒɒoɒɒɒɒʷɒʷɒɒɒɒɒʎɒʷʎɒbʷbɒɒɒɒɒɒɒǂᶑɒʎbʷbbʎbbbʎb<blk>bʷbbbʎ<blk>ɒʷɒbɒʷbɒɒɒɒʷɒɒʷɒɒǂɒʷɒʎɒɒbɒɒɒʷʷʷɒɒ<blk>ʷɒɒɒɒbɒʷʷɒɑʎʎɒʷʷʷɒʎbʷʷbʷbʷbbʎʷɒʟʎbʷ<blk><blk>ʎ<blk>b<blk>b<blk><blk><blk><blk>bb<blk>b<blk><blk><blk>b<blk><blk>b<blk>bb<blk>b<blk>b<blk><blk><blk><blk><blk><blk><blk>b
1144,12,íŋgá t̪ə̀vɔ́ ðár,negative,íŋgá_nɔ̀nà,264.40289306640625,75.6462631225586,bbbbɒɒbbɒɑɒɒʎʷɒɒ<blk>bʎɒɒɒʎbɒbʷɒɒɒɒbɒɒɒɒʎʎʷɒʷb<blk>bb<blk><blk>b<blk>bb<blk>bɹbb<blk>ɒɒɒɒbʎɒɒʷɒʟɒɒʎʷbbbbbbbʎɹ<blk>bb<blk><blk><blk>b
1193,9,àn lə́vàvɾì lá ɛ́làɽà dɔ́ŋðɛ̀,negative,íŋgá_nɔ̀nà,440.89837646484375,75.65521240234375,bb<blk>bbbb<blk>ɒbɒɒǂɒɒɒʎʎɒʷʷʎbbɒɒʷiʷɒʷʷɒɒɒɒiɒɒɒɒɒɒɒɒɒɒʷɒɒɒɒɒɒɒɒʷɒɒɒǂɒʷɒɒɒɒǂǂʷʷɒɒɒɒɒǂɒɒʷɒɒɒɒɒɒɒǂɒʎʷɒʷʷɒɒɒɒɒɒɒʷʷɒɒɒʷɒɒǂɒɒʟʎʎʎ<blk>ʕ<blk><blk><blk><blk><blk><blk>bb<blk>b<blk>b<blk><blk><blk><blk><blk><blk><blk>
1089,0,íŋgá nɔ́nà nɛ̀lɛ̀ nd̪ɔ̀bà,positive,íŋgá_nɔ̀nà,283.24285888671875,75.65708923339844,bʷɒɒɒʎɒɒɒʷʷɒɒɒɒɒʷʷɒɒɒɒɒɒʎɒʷɒɒʎʷɒǂɒbɒɒɒɒɒɒɒʷɒʷɒʷʷɒɒɒʎɒbʎʷʎʎbɒʷɒʷʷɒɒʷʎbɒbɒbɒbb
1187,3,ágá nɔ́nà lòðà nɛ̀ lə̀və́r nd̪ɔ̀bà,close_negative,íŋgá_nɔ̀nà,409.9669494628906,75.69363403320312,bb<blk><blk><blk>bbbbbb<blk>bb<blk>bb<blk>bbbbbbb<blk><blk>bbbbbɒɒbɒʷɒǂɒɒɒʷɒɒɒɒʷɒɒʷɒɒɒʎɒʎɒʷɒʷɒbɒbɒʷɒɒɒʎʷɒʎbbbɹ<blk>ʎbbbbbbbbɒʷɒɒʷʷbɒbbbbʷbbʷbb<blk>bbbbbʟbħbbbbɹbbɹbb<blk>bbbb<blk><blk><blk><blk>b<blk>b
1162,1,là áɾðɛ̀ ìrɔ́ ùnɛ́ɾɛ́,negative,íŋgá_nɔ̀nà,349.2640686035156,75.7194595336914,bbɹ<blk>bbb<blk><blk><blk>bbbbb<blk>b<blk>b<blk>b<blk>ʎbɒʷbɒbɒbbbb<blk>bʷɑɒʷɒʟɒbɒbbʎbɒɒɒbɒɒɒbɒbbɒɒʷb<blk>bɒɒbbbɒʎɒbbʷbbbbʷʎbɒbɒɒɒɒʷbʷʷʷʷ<blk>ʷɒʷʷʎ<blk>ʎbʎ<blk>
1140,8,ɲàĺl ðə́t̪ə́vá ðár,negative,íŋgá_nɔ̀nà,287.67822265625,75.73868560791016,ʎbbbb<blk>bbbɒbɒɹʷʷɒɒʷɹbɒbbɒɒɒbʷʷbɒɒʷʷʷɒʎʎʷʎbbbʎbbbɹʷʷɒbbɒɒbɒɒɒǂbboɒʎbʷʎɒbɒbɒʎʎwɹʎʎɒ<blk>ɹbb<blk><blk><blk><blk>
