,Unnamed: 0,sentence,record_type,keyword,loss,wctc_loss,pred_strings
600,0,àn ɔ́ndì kágɛ́ lúrnɔ̀ kà ŋɛ́n ŕlɛ̀ɲì,close_negative,ùɾnɔ̀,645.691650390625,40.33959197998047,<blk><blk><blk><blk><blk><blk><blk>ʷʷʷʷʷǂʟʷɨʷ<blk><blk><blk>ʷʷʷʷʷʷʷʷʷ<blk>ʷʷʷǂʷʷʷʷʷʷʷʷǂʷʷʷʷǂʷʷʷʷʷʷʷʷʷǂʷʷʷʷʷʷɯʷfʷʷʷʷʷʷʷʷʷʷʷɪʷʷʷʷʷʷʷʷʷʷʷɨʷɪʷbɪɪ<blk>ɪɪɪ<blk><blk>ʷɹ<blk><blk><blk><blk>b<blk>bʟʷɪɪǂɪʷʷ<blk>ʷǂʷʷʷʷ<blk>ʷʷʷʷʷʷʷʷʷʷʷʷʷʷʷʷʷʷʷʷtʷʷʷʷ<blk>ʷʟ<blk><blk><blk>f<blk>ʷɪʷ<blk><blk><blk><blk>ʷʷ<blk><blk>ʷʷʷ<blk>ʷʷʷʷʷʷʷʷʷǂǂʷʷʷǂʷʷǂfʟ<blk>ǂ<blk>ɪ<blk><blk>ʷʷɪ<blk>ʷɪɪʷɪɪ<blk>ɪʷ
607,7,àn ŋɛ́n ŋâj ŋáɾl̀ɛ́ŋí búlì,negative,ùɾnɔ̀,458.6305236816406,40.34890365600586,b<blk>bbbbɒʟʷɒɒɒbʷɒɒbbbbbbʷɒɒʎʷɒbbʷɒʷɒɒɒɒɒɒɒǂʷɒɒbbɒɒbʎbb<blk>b<blk>ʟb<blk>bb<blk>b<blk>ʎɒbɒɒbɒɒɒɒɸbɒɒbɒɒbbbɒbʷbbbb<blk>bbb<blk>bbbbɒɒǂbɒɑ<blk>ʎbbbbbb<blk>bbbbbb<blk>ɒbbbɒɒʷbbbbbbb<blk>bbbbbbbb<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>bb<blk><blk><blk><blk><blk>bb<blk><blk><blk><blk><blk><blk>b<blk>b<blk>b<blk>bb<blk>b<blk>b<blk><blk>b<blk><blk><blk><blk>b<blk><blk>b<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk>b<blk><blk><blk>bbb<blk><blk>b<blk>
610,2,àn íjɔ́ jɛ̂,negative,ùɾnɔ̀,241.9042205810547,40.37470245361328,bbbbbbb<blk>ʎʎʜɑǂʜʎbʜbbbbbbbǂbbbʎǂbbɸbbbǂbɑǂʎɑo̪ʎbʎʜbɸbbbbuǂ<blk>ʜɸbbǂbbbbbbʕbbʕb<blk>
628,1,lá ŕdà ámúðɛ́ nd̪ɔ̀bà,negative,ùɾnɔ̀,210.5892639160156,40.378883361816406,bbbɹbbbbʜǂʷʷɒǂǂǂʜʜǂʜʎʷǂbɸǂǂʎǂʎʎʷʎʎʎʎʎubʜɒʜʎbbʷ̪bɹɹɹɹb<blk>ʎbbɹbɹb
700,7,àn ɔ́ndì kíjɔ́ŋ ùnɛ́ɾɛ́,negative,ùɾnɔ̀,309.66864013671875,40.3822021484375,ɪ<blk><blk>ɪɨ<blk><blk>ʷǂɨʟ<blk>tʷ<blk>ɪʷʷʷ<blk>ʷ<blk>fʷ<blk><blk><blk>ʷɹʷt<blk>ǂǂʷǂǂʷf<blk>fʷiʷʷʷǂʷʷʷʷʟ<blk>ʷʷʷʷʷʷ<blk><blk><blk><blk><blk>b<blk><blk><blk>b<blk><blk><blk>ɨɸɪ<blk><blk><blk><blk><blk><blk>ʷʷʷʷʷʷʟ<blk>ʷǂ<blk>ǂ<blk>ʷʷ<blk>ǂʷʷʷʷʷʷɹʷʷʷ<blk>ʷ<blk>ɪɹɹ<blk>ɹ<blk>
683,1,là áɾðɛ̀ ìrɔ́ ùnɛ́ɾɛ́,negative,ùɾnɔ̀,300.2096252441406,40.384185791015625,<blk><blk><blk><blk>ɪ<blk><blk>ʷ<blk><blk>t<blk>ɥ<blk><blk>ʟ<blk>ɨ<blk>ʷɨɨ<blk>ɸʷʷʷɪʷʷʷʷʷʷ<blk>ʷɨʷʷʷʷʷʷʷzʷʷʷʷʷʷʟ<blk><blk>ʷʷʷʟ<blk>ʷɪʷ<blk>f<blk>ʷʷʷʷɪ<blk>ʷʷ<blk><blk><blk>ʷ<blk><blk>ʷfʷʷbʟʷʷfʷ<blk>ʷʷʷɪʷʷʷʷ<blk><blk>ʷǂ<blk><blk>ʷ<blk><blk>
606,6,àn ɔ́ɟɔ́ kə́ŋàcí kúkù ðɔ̀ndà,negative,ùɾnɔ̀,383.1184387207031,40.42505645751953,b<blk>bbbbbbbbbbbbbʎbʎbb<blk>bbbb<blk>bbʷbbbbbbʷbbbb<blk>bbb<blk>bbb<blk>bbbbbbb<blk><blk>bbbbb<blk>bbb<blk>bbbbbbbbbbbbbb<blk>ɒbbbbb<blk>b<blk><blk>bbbb<blk>bb<blk>b<blk>bb<blk><blk><blk><blk>b<blk>b<blk>bbb<blk><blk>bbbbbbbbbbb<blk>ʎbbb<blk>ʷbbbbb<blk>bbbbb<blk>bbb<blk>b<blk><blk>bb<blk>bb<blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk>b<blk><blk><blk><blk>bb<blk>b<blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk><blk>bb<blk><blk><blk><blk>bb<blk>bb<blk>b<blk><blk>b<blk>bbb<blk><blk><blk>
719,5,ńdrí ɛ́nɔ̌ nɔ̀rǹɔ́ ɔ́ɟɔ́,close_negative,ùɾnɔ̀,932.0745849609376,40.431297302246094,ʷʎɒʷɒɒɒɒʷʷǂɒɒɒɒʷɒᶑɑǂɒʷʷɑǂǂʷɒɒǂʷɒʎɒɒʎǂʷbǂɒɒǂɒɒɒɒǂɒɒǂɒɒʷɒɒɒɒɑbiɒɒɒʷɒʷɒɒɒǂʷbʷɒɒɒʷʷɒɒʷʷʟɒʷbbɒɒ̩ɒǂɒǂɒʷɒɒǂǂiǂɒɑǂɒǂǂɥɒǂɒfǂǂǂɒɒɒʷʷʷɒbɒɒɒǂǂʷʷɒɒʷɒɒǂɒʷɒɒǂɒʷʟɒɒɒɒɒɒɒǂɒɒǂɒǂǂɒʷɒɒɒɒʷɒɒʷɒʎʎʎʟɒʷbʷɒbɒʷɒɒbʷɒʷǂǂʷɒʷɒɒɒʜɒɒɒɒɒ̩ɒɒɒǂɒɒɒɒɒɒɒɒɒɒɒɒɒɒʟbʎbbɹbb<blk><blk>bb<blk>b<blk><blk><blk><blk>b<blk><blk>b<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk>
618,10,rə̀mt̪ kìcə̀lò,negative,ùɾnɔ̀,190.34500122070312,40.44063186645508,<blk>bbbbbbbʎɒbbɒbbɒʎzbbʎbbʎ<blk>bbbbbb<blk>bbbbbʎ<blk>bbbbbbbb<blk><blk><blk>ɒʎ<blk>ʎ<blk><blk>bbɹbbbbb<blk>bɹb<blk>b<blk>b<blk><blk>
662,9,lə̀màð lìcə̀lò,negative,ùɾnɔ̀,264.1947631835937,40.4463005065918,<blk><blk>ʷ<blk><blk>ɪ<blk>ɨʷʷfʷʷʷʷʷʷʷɨʷʷʷʷʷʷʷǂʷʷʷʷʷʷʷʷʷɪʷɪʷɪʷɨǂɪʷʷǂʷǂʷɪʷʷʷɪʷʷʷʷʷʷʷʷʷfʷʷʷʷʷ<blk>ɪʷʷʷɪɪʷʷ<blk><blk><blk><blk><blk><blk>ɹ<blk>
708,4,ɛ́là ðúɽìðìðɔ̀ èdɔ̀ɽɔ̀ ánó nd̪ɔ̀bà,negative,ùɾnɔ̀,453.1824645996094,40.50251770019531,ɒbɒɒʷʷbɒɒɒʷɒɒsʷʎbɒbʷǂɒɒʷɒɒʷǂɒʷɒǂʷʷɒɒɒɒɒɒʎbʎʎʎbʎbɒɒʷʷʷɒɒɒɒbbbɒɒʷbɒbɒɒɒɒɒɒ<blk>bbbbbbbʎɒʎɒɒbɒɒʎbʷɒɒʷʷɒbʎbʎbbɒbɒ<blk><blk><blk>bb<blk>ʷbbʷʎbbʟʟɔ<blk>ʟɹɹ<blk>b<blk>bb<blk><blk>b<blk>b<blk><blk><blk><blk>bb<blk><blk>
651,24,kɛ́ɾá nɔ́ðɛ̀,negative,ùɾnɔ̀,94.2464599609375,40.50558090209961,ᶑɒʷʷʷɒʎʷɒʎʷʷɒɒɑʷbʎbɒɒɒbɒ<blk>ħ<blk><blk><blk>b<blk><blk><blk><blk>b<blk>bb<blk>bb<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk><blk><blk>b
666,13,ŋídí ŋúɽcà ŋâj ŋə̀ɽà,negative,ùɾnɔ̀,216.34913635253903,40.515716552734375,ɪ<blk><blk><blk>ʷɪ<blk>ɪ<blk>ɪ<blk><blk>ʷʷʷʷɪtʷʷʟ<blk>ʷǂʷʷʷʷ<blk>ǂ<blk>ʷʷ<blk>ǂʷ<blk><blk>ʟ<blk>ʷʷʷʷʷʷfʷ<blk><blk>fɹʷb<blk>ʷʷɨʌʎɨʷ<blk>ʷʷʷʷɨɪʷʷʷɪɪt<blk><blk><blk><blk><blk><blk><blk><blk>ɹɹɪ<blk><blk>
603,3,ùrnɔ̀ kə̀və̀lɛ̀ðɔ́ ðáŋàlà,positive,ùɾnɔ̀,490.8355712890625,40.554237365722656,<blk><blk>bb<blk>b<blk>bbb<blk><blk><blk><blk>ɒbɒʎʷʷʷʎbbbʎbbʷʎɒɒʎʷʷɒɑɒʷʷʎbʷɒbʷʷbb<blk>bbbbbbb<blk>bbb<blk>bbbbbbb<blk>bbb<blk>b<blk>bb<blk>bbbbbbbbɒʷ<blk><blk>ʷbʷʷʷʷɑʷɑʎb<blk>ʷbb<blk>b<blk><blk>bbbb<blk>bbbbbbɒʷʷʷʷɒɑbɒʷwʷɒɒɒʷbɒɒɒ<blk><blk>ʎʷbɒbbɒbbbbb<blk>bbb<blk><blk>bbbbbb<blk>bʕbb<blk><blk>bb<blk>b<blk><blk><blk><blk><blk>bbb<blk><blk><blk><blk><blk><blk>b<blk><blk><blk>b<blk>b<blk>bbb<blk><blk>b<blk><blk><blk><blk>b<blk><blk>ɹ<blk>
605,5,lùrnɔ̀ làŋìŋnú ùnɛ́ɾɛ́,close_negative,ùɾnɔ̀,558.7037353515625,40.562042236328125,bb<blk>bbbʎbɑʎɑɒɒʷɒɒǂbʜʷɒbʎǂbbbɒbʷbɒbʎbbʷɒɒʷɒɒʎʎʷɒɑɒʎbbɒʷɒɒɒbbbbbbbbbbʷbbʎʷbb<blk>bbbbbbɒbbbɒbɒʷʎɒɒʟɒbboɒbɒɒbɒɒʷɒʷbʷbʷʎɒbɒʷɒɒʷʷbʷʎʷɒʎɒɒʷʎbbbbʎbɒɒʷɒʷbɒɒǂʷbɒɒʟbbʎʟʷbʎbbbʟɹ<blk><blk>bb<blk>b<blk><blk><blk><blk><blk><blk><blk><blk>bb<blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>bb<blk><blk><blk><blk>b<blk><blk>b<blk><blk>b<blk>b<blk><blk><blk>b<blk><blk>b
650,23,ìbɛ́j,negative,ùɾnɔ̀,74.41393280029297,40.58283233642578,bbb<blk>bbb<blk><blk>b<blk>b<blk><blk>b<blk>bbbbbbbb<blk>b<blk><blk><blk><blk><blk><blk>b<blk>bb<blk><blk>b<blk>bbb<blk>bb<blk><blk>bbbb<blk><blk><blk>b<blk>bb<blk><blk>
652,25,ḿɔ́,negative,ùɾnɔ̀,76.03345489501953,40.609153747558594,bbbbbbʟbʷɒbʎɒɒʎɒbbbʎbbbb<blk><blk><blk><blk><blk><blk>b<blk>b<blk><blk><blk><blk>b<blk><blk><blk>b<blk><blk>b<blk>b<blk>bbb<blk>b<blk><blk><blk>b<blk>b<blk>b
665,12,t̪òlé t̪ɔ̀là,negative,ùɾnɔ̀,221.52825927734372,40.631595611572266,<blk><blk>ɪ<blk><blk><blk><blk>ɪʷɨɨʷʷʷǂʷʷʷʷɯʷʷʟɨʷ̪ǂǂʷ<blk>ʷʷ<blk>ɨtɹ<blk><blk><blk><blk>ʷʟǂʟʷʷʷʷʷʷʷʷǂʷǂʷʟʷ<blk>tʷtʷʷʷʷ<blk>ʟ<blk><blk><blk>ɪ<blk><blk><blk><blk><blk><blk>ɹɹ<blk><blk><blk><blk><blk><blk><blk><blk>
646,19,ámácí,negative,ùɾnɔ̀,129.06210327148438,40.690547943115234,ʷɒɒɒɒɒʷɒʷʷʷɒɒʷɒbbbbbʷbbbbɒɒbbbbɒ<blk>bb<blk><blk><blk><blk><blk><blk><blk><blk><blk>bb<blk>bb<blk>bbbb<blk><blk><blk>bb<blk><blk>
660,7,álá ɾɔ́ðà,negative,ùɾnɔ̀,234.78062438964844,40.70024871826172,bbbbbbbbɒbbɒʷɒʷbɒɒɒɑɒʎʷɒʷɑbɑʷɒʷʷbbb<blk>b<blk>bbbb<blk>bbb<blk><blk><blk><blk>bb<blk><blk>bbzzbʷbɒbb<blk>bbʷʷɒbbʷʷbbʷbbobbbbbɹbb
682,0,ŋùbút̪ú ŋìcə̀lò,negative,ùɾnɔ̀,395.0034790039063,40.70063018798828,bbbb<blk>bbbʟbbbbʎɹʟʎbʟʎǂbbʎbbʜʷʎʎɹǂʷʎbǂʷbbbʜɒǂǂʎʜǂǂᶑʜǂbiǂǂbbʟʎbɹbbʟbǂǂʎǂǂǂǂǂǂǂǂǂǂǂǂʎiǂǂiǂʎǂʜbʎʎʎʎʜʎʟbʟbʎbʎʎbbb
604,4,t̪átɛ́ ùnɛ́ɾɛ́ újɛ̀l,negative,ùɾnɔ̀,542.0463256835938,40.757591247558594,b<blk><blk>bɹbbbbbbbbbbbɒʷɑʷǂɑɒɑʷʷʷʷɒbʎbb<blk>bbɹbbb<blk><blk>bbbbbbbbbbbbb<blk>ɒɒɒɒɒɒʷɒʎʷʷɒbbbbɒɒɒɒʷɒɒɒɒɒɑbɒɒʷɒ<blk>ʷbb<blk><blk>bbbbbbbbbʟbbbbbbbʷɒɒʷɑɒʎʷbɒʷbɒbbbbɹ<blk>bb<blk><blk>bbɒʷbɒbɒɒɒǂɒʷʎɒʷɒʷbɒbbb<blk>b<blk>bb<blk>b<blk><blk><blk>b<blk>b<blk><blk><blk>b<blk>b<blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk><blk>b<blk><blk><blk>b<blk><blk><blk><blk><blk>bbb<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk>b
698,5,át̪ú ɔ́ɽɟɛ̀cìnɔ̀ kúkùŋú ánó dɛ̀,negative,ùɾnɔ̀,311.7941589355469,40.78471374511719,ʷɪʷɨɪ<blk>ɹ<blk>ɹ<blk>b<blk>ɨ<blk>ʷɨʷʷʷʷ<blk>ɹ<blk>ʷǂfɪʷǂtɪʷ<blk><blk>ɹ<blk>ɹǂɪ<blk>ɨʷʷʷʷzʷfʷʷ̪ʷɨʷʷʷ<blk><blk>ɹ<blk><blk><blk><blk>ɹ<blk>ɹ<blk>ɹ<blk>ʷɹ<blk><blk>ɪʷʷʷʷʷʷʷʷʷʷʷʷʷʷʷf<blk>ʷʷʷʷɪ<blk>ʷ<blk>ʷʷɹʷzɪt<blk><blk>ɸttt<blk>ɹɹ<blk><blk>
715,1,ùrnɔ̀ kàmìɲí ðə́lə̀ŋà ðálèŋɔ́ ápɾí,positive,ùɾnɔ̀,751.8656005859375,40.78554916381836,<blk><blk>ɪb<blk><blk>ʷʷʷʷʷʷʷ<blk>ʷʷ<blk>ʷʷʷʷʷʷʷʷʷʷʷʷʷɥʷʷʷʷʷʷʷ<blk>ʷʷɪʷ<blk>ʷʷʷʷɪ<blk>ɪʷ<blk>ʷɪɪʷ<blk><blk>ɪ<blk>t<blk>ɪɪ<blk><blk>ɪɪ<blk><blk><blk>ɪ<blk><blk>ɪ<blk>ɪɪɪ<blk>ɪɪɪ<blk><blk><blk>ɪɪ<blk><blk>ɪ<blk>ɪɨʜʷʷʷʷ<blk>ʷʷɪʷʷʷʷ<blk><blk>ʷʷʷ<blk>ʷɪʷǂ<blk>ʷǂfʷʷʷt<blk>ǂ<blk><blk>ʷɪ<blk>ɹ<blk><blk>ɪ<blk>ɪɪ<blk>ɪɪ<blk>ʷʷʷǂʷʷʷʷʷʷʷʷʷʷʎʷʷʷʷʷʷʷʷʷʷɪʷʷʷʷ<blk>ʷɪ<blk>ɪɨʷʷ<blk>ʷʷɥʷʷʷʷʷʷʷʷʷ<blk>ʷ<blk><blk>ǂʷʷʷʷʷʷɨʷʷtʷʷʷʷʷɨɪɪɪɪɪɪɪɨɪ<blk><blk>bɪɪɪ<blk><blk><blk>ɪɪɪʷɨ<blk>ʷǂʷʷʷʷɪʷ<blk>ʷʷʷʷ<blk>ʷʷ<blk><blk><blk>ʷ<blk><blk>ɪ<blk><blk><blk>ɪ<blk><blk>
653,0,ŋìðɛ̀ní ŋàcìjí t̪ɔ́wɜ̀nì,negative,ùɾnɔ̀,317.125244140625,40.79226303100586,ǂbǂǂǂʷˠʷʎʷɒbʎʎʎbɸˠǂʎǂʎʎǂbʷʎʷǂɸǂǂbǂʜɸɟǂǂǂǂbǂʎʎʜbɸbbǂbǂǂǂǂʷǂʟbɒbbʷʜʎbʷʎ<blk>bǂɹǂb<blk><blk>bbʟb<blk><blk>b<blk>bbb
711,7,lá lúrnɔ̀ ùd̪ɔ́ nd̪ɔ̀bà,close_negative,ùɾnɔ̀,309.7559814453125,40.805118560791016,bb<blk>bb<blk>b<blk>b<blk>b<blk>bbbbbbbbbɒɒɒɒʎ<blk>ɹɒɒʷbbɒbbbbbb<blk>bbʎbbbb<blk>b<blk>bʎ<blk><blk>bbbb<blk>b<blk>b<blk>bbb<blk>bbbbbbʎɹbʎ<blk>b<blk>bbb<blk><blk><blk><blk>bbbbbbbbbbbbbbbb<blk>bb<blk>bb<blk><blk>b<blk><blk><blk>bbbb<blk><blk><blk><blk><blk><blk>b<blk><blk>b<blk>b<blk><blk>b<blk><blk><blk><blk>b<blk>b<blk>
637,10,ɛ́là ðə́kɔ̀t̪ìnɔ̀ nd̪ɔ̀bà,negative,ùɾnɔ̀,135.18580627441406,40.82252502441406,bbbb<blk>bbbb<blk>bb<blk>ɒɒbbbbbb<blk><blk>bbbbbb<blk>bbbbbbbbb<blk>bɹb<blk><blk>b<blk>ʎ<blk><blk><blk>b<blk>ɹ<blk><blk><blk><blk><blk><blk><blk>
696,3,kúkù káwàt̪à nɛ̀ lə̀və́r nd̪ɔ̀bà,negative,ùɾnɔ̀,288.2679443359375,40.83864974975586,<blk>b<blk><blk>bb<blk><blk><blk>bbbb<blk>b<blk>bbbb<blk><blk><blk>bb<blk>bbbb<blk>bbbbbbbbbɹbbbbbbbbbbb<blk>bbbbbʷbbbbb<blk>b<blk>bʎb<blk>bbb<blk>bbbbbbbbb<blk><blk><blk>bbʎbbbb<blk>b<blk>b<blk><blk><blk><blk><blk>bbbb<blk><blk><blk><blk>bbbbbɦ
638,11,ðɔ́ ɛ̀ðɛ̀,negative,ùɾnɔ̀,194.15896606445312,40.84684753417969,ʟ<blk>bbbʎʟʎʜǂǂǂɑǂʜǂǂʎʎǂǂǂǂɸǂǂǂǂiǂǂɹǂǂǂǂǂǂʎǂɸɸǂǂbǂɸǂʟ<blk>ɹ<blk><blk><blk>ɹ<blk>bbɹbb
717,3,àn ɔ́ɟɔ́ káɾɔ́gɛ́ ùrnɔ̀ kìjɔ́ ùnɛ́ɾɛ́,positive,ùɾnɔ̀,754.6105346679688,40.85999298095703,bbb<blk>bbbbbbbbbb<blk>bʷʎbbbbʷbɒbbʷbʷʷɒbbʷɒ<blk>bbbbɒʷbbʷʷʷʎʷʷɑʷʎʷʎbbbbbb<blk>bbbbbʎbb<blk>bbbbbbbbɒbɒɒɒzbɒ<blk>bɒʷʎʷʷʷbb<blk>bɒʷɒɒʷʷɒʷɒʷɒʷbbbbbbb<blk>bbbbbbbb<blk>bb<blk><blk>bbbʎbb<blk>bbʎbʎbʎbʷɒbʎʎb<blk>bbʎʎʎbʷʎb<blk>bʟb<blk><blk>b<blk><blk>bbbbbbbbbb<blk>bb<blk>bbbbbbb<blk><blk>bbb<blk>bbbɒbbbb<blk><blk>bbbbbʷ<blk>bbbbbbbbɒʎʷbbʎʎbbʟʷbbbb<blk><blk>bbbb<blk>b<blk>bb<blk>b<blk>bb<blk><blk><blk><blk>b<blk>ɹb<blk><blk><blk><blk><blk>
