,Unnamed: 0,sentence,record_type,keyword,loss,wctc_loss,pred_strings
523,17,ŋìðɛ̀ní ŋʊ̀dó,negative,mùðù,148.96951293945312,36.0240478515625,ʷʷɑʷɒɒɒɒɒʷbɒɒɒɒɒɒɒɒɒʎʷʎɒʷɒɒɒɒɒɒʎbbbbbbbbbbbb<blk>ɹ<blk><blk><blk>b<blk>b<blk><blk><blk><blk><blk><blk>b<blk><blk>
556,9,lá ɾɔ́ðà nd̪ɔ̀bà,negative,mùðù,311.1112365722656,36.02484130859375,bb<blk>bbbbbɒɒʎɒɒbbɒɒɒʎɒɒbʎb<blk>bʷʎ<blk>bbbʎbbbbbbʎʎɒʷɒʎbʷɒʎʷʷɒɒɒʷɒbɒɒɒoɒbʷbbɒɒʎbɒɒɒɒʎʷɒɒʎʷʎbʟbbbbbbb<blk>b<blk>ɹ<blk><blk><blk><blk><blk>
531,0,àt̪ùɟâj jìcə̀lò,negative,mùðù,330.8853454589844,36.1413459777832,ǂʎǂʷ̩ǂǂǂǂʟǂǂʟɒǂʟǂǂǂǂǂǂʷǂǂǂǂǂǂǂǂǂbǂʜǂʟʎǂǂbʎʟbǂǂǂǂǂǂǂǂǂǂǂǂǂ̩ǂǂǂǂǂǂɒǂ̩ǂǂ<blk>ɑǂbɸʎǂʜʜʎbʟɹbbʎbb
499,11,ŋìðɛ̀ní ŋə̀ɽà ká t̪ólé,negative,mùðù,203.79129028320312,36.17354583740234,<blk>bbbɹ<blk>ʎbbbbbbbbbʷʎbbbbʎbɒbbbɒbɒɒʷbbʎʷʟɒbbʎʎbbbbbb<blk>ʷbbb<blk>ɹbbbb<blk>bbbbbb<blk><blk>ʎ<blk><blk>bb
483,3,àn ɔ́ɟɔ́ kə́ŋàcí kúkù ðɔ̀ndà,negative,mùðù,377.0947265625,36.23906707763672,bb<blk><blk>bbbbbbbbbbbʎbbbbb<blk>ʷb<blk>b<blk>ɒbbbbbbbbbbbbbʷ<blk>bbbbbb<blk>bbbbbbb<blk>b<blk>bbbbbbbɹbbb<blk>bbbbbʷbbbbbbbbɹbb<blk>bbbb<blk><blk>bb<blk><blk><blk>b<blk>bb<blk>bb<blk>b<blk><blk>bbbb<blk><blk>bbbbbbbbb<blk>bbb<blk><blk>bbbbb<blk>bɹbbbbbb<blk>b<blk>ɹ<blk><blk><blk><blk><blk>b<blk>
497,9,là vɾáðɛ̀ ùnɛ́ɾɛ́,negative,mùðù,233.2650604248047,36.28020095825195,bbbbbbbbʷɒɒbɒʷɒɒɒbbɒʷɒɒɒɒʎɒɒbbɒɒʷʟʷbbɒʎʎ<blk>bbʎ<blk><blk>ʎ<blk>ɒbbbʷɒɑʎɒʎɒɒbʷɒɒʎbɒbʎbfb<blk><blk>
578,4,lə̀r̀lɛ̀ɲí úðɛ̀ ùnɛ́ɾɛ́,negative,mùðù,339.2527160644531,36.28606796264648,b<blk><blk><blk><blk><blk><blk>bbbbbɒɒɒɒbɒʷɒɒɒʷɒɒʎbɒɒɒʎbbɒbʷɹ<blk>bbbbbb<blk>bɒbɒ<blk>bbbʷ<blk>bbb<blk>bbbbbɒʷbbbɒɒɒɒbʷʷbbbɒbbbbbɒbbʷɒ<blk>ɒɒʷʷɒbɒb<blk>bbbbbbb<blk>b<blk><blk>bb<blk>b
588,5,kúkù kà ðát̪ɛ̀ ɛ̀ðɛ̀ ánó dún,negative,mùðù,286.84765625,36.298919677734375,b<blk>bb<blk>b<blk>ħbb<blk>b<blk>b<blk>bb<blk>b<blk><blk>bb<blk><blk><blk><blk><blk><blk>bbb<blk>b<blk>b<blk>b<blk>b<blk>b<blk><blk>bbbbʎbbbʎbbbbbbʷbbbʎb<blk>ɹb<blk>bbbbbb<blk>bbb<blk>bbbbbbbbbb<blk>bb<blk>b<blk>bbbʎbbbbbbbbbbbbbbbbbbbb<blk><blk><blk>bɹ<blk>b<blk>bb<blk><blk><blk><blk>b<blk><blk>
590,7,ùrnɔ̀ kàɾɔ́ jɛ́ùrmùðɔ́,close_negative,mùðù,371.5492858886719,36.30825805664063,bbb<blk>bbbbbbbbɒʎbʎbʎbbbɒɒʷʷʷbbbbbbɒɒɒbʷʷɒʷʎʷʷɒ<blk>bbbɒbɒɒbbbbbb<blk>bbb<blk>bbbbb<blk>ɒbbʎbbʷbbɒɒbbbɒbbbbbbbbʷbbɒbɒʎʎɒɒbʎɒɒbɒb<blk>ɒbbbbbʎbb<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk>
537,6,álá ɾɔ́ðà,negative,mùðù,231.61134338378903,36.32321166992188,b<blk><blk><blk>bb<blk><blk>ɒɒɒɒʷɒɒʷɒbɒɒbɒɒʷɒʷʷʷɒǂʎʷ<blk>b<blk>bbb<blk>bbbbbb<blk>bb<blk><blk><blk><blk>b<blk><blk>bbbbbbbb<blk>b<blk>bbɒɒbɒbbbɒbʎ<blk>bbbb<blk><blk><blk><blk>
532,1,lɔ́dà ə̀ŋná nd̪ɔ̀bà,negative,mùðù,327.8520812988281,36.32355880737305,bʎǂʎʜʎbbǂɑǂiɸǂǂǂʷʎbʎʎbʎʎǂʎʷʷǂǂǂǂǂioǂǂǂǂǂǂǂǂǂʜʎǂbǂʎʜbǂʷʎǂʎǂʎɹǂǂǂʷʎbʎʷbǂfbǂbʎʎǂʎǂǂʟǂǂʎǂʟʟ
526,20,jájít̪ɔ́ ɛ̀ðɛ̀,negative,mùðù,102.16669464111328,36.35352325439453,ɒɒbɒbbʎʷb<blk><blk><blk>bb<blk>bʎʷɒbɒʷbʎbbbʷbʷɒbbb<blk><blk><blk><blk>bb<blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk>b<blk>
506,0,àŋá óló,negative,mùðù,194.34417724609372,36.42251586914063,bbb<blk>bʷʎɒʷ<blk>bʎɒʷbbʷɒɒɑwɸʷʷbɸbʷbbɑɑʷʷʷɒbɒɒɑʟʷbʷɒʷʷʎbbzbbbb<blk>bbb<blk>b
487,7,ðɛ́t̪ɜ́líŕ ðɔ̀là,negative,mùðù,435.1908264160156,36.424049377441406,b<blk><blk>bbbbbb<blk>bbbbbbʎɒʎ<blk>bɒɒʷb<blk>bbb<blk>bbʷɒɒbɒɒɒɒɒɒɒʷʷbbʷɒʷʷɒʷɒɒɒʷɒɒʷɒɒʷɒbbbbb<blk>bb<blk>b<blk>b<blk>bbbbbbbbbb<blk>bbbbbbb<blk>bbbbbbbʎ<blk>bbbɹbbbboʷbbɒ<blk>ɒʎʷbbbʷɒʷbɒɒbʎʟʷbbbbb<blk><blk>ɹ<blk><blk><blk><blk><blk><blk><blk><blk>bb<blk>bb<blk><blk>
515,9,ðíbíl ðìcə̀lò,negative,mùðù,158.04052734375,36.43516540527344,b<blk>bbbbbbbʎbbʎbbʎɒɒʎbɒɒbɑbbbbʎbbb<blk>bb<blk>ʎbbbbbb<blk><blk><blk>bbbʎbbbbbb<blk><blk><blk><blk><blk>
565,5,kə̀ŋàcáŋá,negative,mùðù,335.851318359375,36.43852996826172,bbbbbʟbbbʷɒɒbɒʎɒbbbbbbbbbɒʷbʎɒɑʷʷʷɒɒʷɒɒʷɒʷɑʷwɑɒɒbiʷʎʷʷʜʷbʟbʷbbbb<blk>bbbbb<blk>bb<blk>b<blk>bb<blk>bbbbbbbbb<blk>bbbbbbbbʎb<blk>bbbbb<blk><blk>
598,5,t̪átɛ́ ùnɛ́ɾɛ́ újɛ̀l,negative,mùðù,539.3917846679688,36.45201873779297,bbbbbb<blk>ɹbbbbbbbbaʷɑɒɒʷɒǂʷʷɒɒʷʷʷɒbbbbbbbbbbbbbbbb<blk>bbbbbbbʷɒɒʷɒʷɒɒbbʎʷbbbbʷɒɒɑɒʷɑʷʷɒɒɒʷɒʷʷʷɹb<blk>bb<blk>bʷbɒbɒbbʟʎbbbɒo<blk>bʷɒʷɒʷʷʷʷɑɒɒbbbʷʷbbb<blk>b<blk>bbbbbɒʷbʎʷɒbʷbʷɒʷʷbʷɒbbbbʎ<blk>bbb<blk><blk>bbb<blk><blk><blk><blk><blk><blk>b<blk><blk>b<blk><blk>b<blk><blk>bbb<blk>b<blk><blk>
563,3,là dɔ́ŋðɛ̀ r̀ɽò ùnɛ́ɾɛ́,negative,mùðù,418.9669494628906,36.49347686767578,ǂbʟbǂbʟʎ̪ǂǂǂgǂǂʟʜǂʜǂǂǂǂǂǂiiǂǂǂʷɒǂiǂǂǂǂǂǂɒʷibǂʜǂǂfʎʎʎʷʷɒʎbʷʎǂʷʷbʷbbʟbɹʎɹʎʛbɒʷʎʎʎʛbʎǂǂǂǂǂǂǂǂǂʷʜǂʎǂɒbǂiǂoǂǂǂbb
546,1,àn èdɛ̀ɽì kɛ̀ɾɔ́ íŋgá ŕnà ŋrɔ̂bà,negative,mùðù,773.9839477539062,36.52434158325195,b<blk><blk>̩ɒɒɒɑiɒɒʎʷɒʎɒɒʷbbbʷbbbbbbb<blk>bbɒɒɒɒɒɒɒɒɒɒɒɒɒɒɒɒbɒǂɒbɒɒbɒɒɒɒɒbɒʟɑɒʷʷ<blk>ɒɒɒɒʎʷɒʷɑɒʷbb<blk>b<blk>bb<blk>bb<blk>ɹbɹbbbb<blk>b<blk>bbbb<blk><blk><blk><blk><blk>b<blk>bb<blk><blk>b<blk><blk><blk>ɹ<blk>bbbbbbbbbbʷbbbɒ<blk>bʎbʷ<blk>ʎɒʷɒʷɑɒɒɒɒʷʷʷʎɒɒʷɒʷʎʷʎɒʷʎɒǂɒʎʷʷʷɒʎʷɒbbʎʷʷb<blk><blk>b<blk>bbbbb<blk>ɹbbb<blk>b<blk>b<blk>bb<blk>b<blk>bb<blk><blk>bbb<blk>b<blk><blk>bbb<blk><blk>bbbbbbbʎzʷ<blk>zʎʷɒ<blk>ɒʷʷɒbbɒɒbʷbbʎɒʷʎɹ<blk><blk><blk><blk><blk><blk><blk><blk><blk>b<blk><blk>b<blk><blk><blk><blk>
552,5,və́lɛ́cí kúkùŋú,negative,mùðù,298.96728515625,36.56561279296875,ʎbʎbbʎb<blk>ɒʎɒbɒʷbɒɒʷbʷbɒbʎʟbbbɒbbbbbɒbʷbbbbbɹʷb<blk>bbbɹbbbbb<blk>bʟbbbbb<blk>bbbbbʎɒʟbɒbbbbbbbɒɒɒbɑɒʎbʎɒɒɒʎbb<blk>b<blk>
587,4,mùðù kə̀ðìɲɔ́ ɛ́làɽà ùnɛ́ɾɛ́,positive,mùðù,465.1724548339844,36.595664978027344,bbb<blk>ɒɒbbɒɒɒɒɒɒʷɒɒɒɒbbbɒɒɒɒɒɒʷbɒʷbɒɒʷɒɒɒɒʷɒɒʷʷʷɑʷɒǂɒʷiɒʜɒɒɒɒɒǂɒɒʷʷɒɒɒɒɒɒbɒɒɒʷɒʷɒʷɑɒʷʷʷʷʷɒʷɒɒɒʷɒʷɒɒǂɒɒbɒɒɒb<blk>bbbʷbbbʎbbbb<blk>bb<blk>bb<blk><blk><blk>ɹ<blk>bb<blk>b<blk>b<blk><blk>
519,13,ðólá t̪à,negative,mùðù,126.93608856201172,36.605464935302734,b<blk>b<blk>bbbbbbb<blk>bbb<blk>bbbbbʷbb<blk>bbbb<blk>bbbbbb<blk>bbbb<blk><blk>b<blk>bbb<blk><blk><blk>b<blk><blk><blk><blk>b<blk><blk><blk><blk>
520,14,ját̪ɔ́ ŋɔ̀mɔ̀,negative,mùðù,142.2729949951172,36.60711669921875,bbʎbbbbbb<blk>ʷbbbbbɒʷɒbɒɒɒʷɒʷɒɒbɒbʎɒʷʎbʎʷ<blk>bbbb<blk>bbb<blk><blk><blk><blk>b<blk><blk><blk><blk>bb<blk>b<blk>
570,10,lá lə̀vcí ðámlá nd̪ɔ̀bà,negative,mùðù,352.9501647949219,36.6317024230957,bbbbbbbbǂʎbɒɒɒbɒɒɒɒbʷʷobbʎbbʷbɹbbbbbɒɒbbɒʷɒʷɒɒɒɒɒɒʷʎbɒʎ<blk>ɒʷʎɒɒʎʷʎɒʷʷʷɒbɒbɒɒɒbʷɒbʎɒʎɒɒʷbʷbɒbbɒbʎɒɒbʟbbbɹbʟ<blk><blk><blk>
567,7,kúkù kə̀ŋàcà ŕŋɔ̀,negative,mùðù,308.3704833984375,36.64373397827149,bbb<blk>bbbbbb<blk>bɹ<blk><blk>bbb<blk>bbʷbbbɒ<blk><blk>bb<blk>ɒbʷbbbbz<blk>ɒʷʷɒɒɒbʷbb<blk>bb<blk>bbɒɒibɒɒʷʷʷbbʷɑʷʟbbʎʷbbɒʷʎ<blk>bbbbb<blk><blk>b<blk>ʷbbɒʷʎbbbʷbbbbɹ<blk><blk>
524,18,ámácí,negative,mùðù,124.26421356201172,36.6453971862793,ʷʷʷʷʎɒɒɒbɒʎɒʷbɒbbbbbbbbbbbɒbɒɒbɒb<blk>bb<blk><blk><blk>b<blk><blk><blk><blk><blk><blk><blk>b<blk><blk><blk><blk>bb<blk><blk><blk><blk><blk>bb
502,14,jɛ́ùrmùðɔ́,close_negative,mùðù,204.99452209472656,36.65595245361328,bbbʟbbbʎbbbbʎbbɒʷʷɒɒbᶑɒʷbɒʷʷɒɒbʷbbbbbb<blk>bbɒbʎbʎbbbbʷbbɒɒbb<blk>bbbɹbb<blk>bbb<blk>bb<blk><blk>b
495,7,náŋà íjɔ́,negative,mùðù,181.19992065429688,36.660743713378906,bbbbbb<blk>b<blk><blk><blk>bbbbbbbbbbbbʎbʷbbbʷʎ<blk><blk>bb<blk>bbbbbbbbbbbbbbbbbbb<blk><blk>bbb<blk><blk>b<blk>b<blk>bb<blk><blk>b<blk>ɹɹ
597,4,ùrnɔ̀ kàɾó àpɾí jɛ́ùrmùðɔ́,close_negative,mùðù,575.5004272460938,36.676856994628906,bb<blk><blk>bbbbǂǂǂʟǂbbbbbb<blk>ʎbbbʎʎʎʷbʎbʎʎʛbbǂǂʜʜʎɒ<blk>bɹɸbb̩ʜiǂʷɑʎǂʎǂǂʎǂǂǂǂbǂʷǂ<blk>ǂibbbbb<blk>bbbʟbbbʎbʟbbbʟbʎbbbʜɹʜʜbʜʟbʜʷiʷʜǂǂǂǂǂʎʜǂǂǂɸbbbbbbb<blk>bʎʎʎ<blk>ʎʎʷʎʎʛʎbbʜʎʎʎbʎʎbbbǂʎʜʷɒʜʷʎ<blk>ʟʎɹɹɹʕɹ<blk>ɹb<blk>ɹ<blk>ɹ<blk>ɹ<blk>bbb<blk><blk><blk>ɹbb<blk>bb<blk>
481,1,mùðù àn ŋúlá ŋút̪ìjíŋ,positive,mùðù,414.4407653808594,36.684757232666016,bbbbb<blk>b<blk><blk><blk>bb<blk><blk><blk>b<blk>b<blk><blk>bbb<blk>bbb<blk>bʷb<blk>bbbbbb<blk>bʷʷɒbɒbbʷbbbbbbb<blk>bbbbb<blk><blk>bb<blk>bbbb<blk>b<blk>bbbb<blk>b<blk>bb<blk>bbbɒbbɒᶑɒbɒᶑʷʷbbbbbɑʎb<blk>bb<blk>bbbbbbbbbbb<blk>bbbb<blk><blk><blk><blk>bbbbɒbbbʷɹbʎʎʎɹbb<blk>bbbbb<blk><blk>bb<blk><blk>
512,6,ját̪ɔ́ ŋɔ̀mɔ̀,negative,mùðù,183.1998748779297,36.6987419128418,ʷɒɒɒɒʷʷʷʷɒbɒɒʷʷbʷbʷʷɒʷʷʷɒɒʷʷʎɒbɒʎʷʎbɒʷʎɒʷʷʷʷʷbbɒb<blk>ɹbbb<blk>b<blk>bb<blk>b
549,2,ɟíðɛ́cí dìjɔ́ dún,negative,mùðù,369.8611755371094,36.70079803466797,ɹb<blk>ɸʟbbʟbʟɹʎʎǂʎǂǂǂǂǂǂǂǂǂǂǂǂǂʎʜǂǂǂǂǂǂɨǂǂǂǂǂǂǂǂɗǂǂǂʎǂǂǂǂǂǂʎbǂǂʷɸǂbǂʷǂǂǂʜɒʎbǂʎǂʎǂʎʷʟʟʎʎʎʎʎǂǂǂǂʟǂǂǂʎʟbɹ
599,6,mùðù kèɲá ŋá mànú ŋàrɽàt̪ɛ̀,positive,mùðù,514.56591796875,36.71132278442383,ʎbb<blk>bbbbbb<blk>bb<blk>ʷ<blk>bbɹbbbbbbbʷbbʷɒʷʎʎɹbbbʎɹbbbbbbbbbbʎ<blk>b<blk>bb<blk>bb<blk>bʷ<blk>bᶑᶑɒɑbʷʷʜʷwɑʷbɒɒʷʷɒbbɑɒbʷʷbɒbɒɒɒbɒʷɑbʎʷʷʷɒbɒʷɒʎbbbb<blk>b<blk><blk>ʷ<blk>bbbbbbbbbbbbbʎɒbɒɭɒbɒʷʷɒbbbbbɒ<blk>bbbʎbbbbʕ<blk>bb<blk><blk><blk><blk><blk><blk>b<blk>b<blk><blk><blk>bb<blk><blk>b<blk><blk>bb<blk><blk><blk>b<blk><blk><blk>
580,6,ká nɔ́nà lɛ̀ŋgàló t̪àwìðì,negative,mùðù,311.6982116699219,36.75834655761719,<blk>b<blk><blk><blk><blk><blk>bbbbbbbbbʷbbbbɒbʷʷ<blk>ɒʷbʟɒɒbɒɒɒʷbɒbɒbbɒɒɒɒɒʷbb<blk>b<blk>bʷbɒɒʷbbɒbbb<blk><blk><blk>ʎbbbbbb<blk>ʎɒbbʎɒɒbbbʎɒb<blk>bbbʛb<blk>bb<blk><blk>b<blk><blk>bbb<blk>b<blk>bb<blk><blk><blk>
485,5,àn ŋɛ́n ŋâj ŋáɾl̀ɛ́ŋí búlì,negative,mùðù,487.9962158203125,36.769775390625,ʜbʜbǂǂǂǂǂʜʜʎʜǂǂǂʎbbǂʜǂʎʷʜʜʎǂʜʜǂǂǂʷǂʜʷǂǂʷbǂǂɸǂǂǂǂ<blk>ɸbfbʎɹʜbbb<blk>bbɹ<blk>bʜʎʜbǂʎʎʷǂǂʎʜǂǂbǂǂʎʎʎǂʜʎb<blk>ǂ<blk>bǂǂǂǂbǂbǂɸǂǂʜbǂbbbbʎbbb<blk>ʟ<blk>bbbǂʎʜbʷb<blk>bɹʜbbɪbbbbbbbbbbɹɹ<blk><blk><blk>ɹbbb<blk>ɹɹbb
501,13,àɾl̀á r̀ŋɔ̀,negative,mùðù,216.06268310546875,36.776100158691406,bʟ<blk>bɹʎʎʎɸʜǂǂɹ<blk>ǂǂbʎbʎbɒʎ<blk>bʜʎʷǂbbǂʟ̪<blk>bʜɹɹɹʎɹðɹʎbbb<blk>ʎʎʟ<blk>ʎɹbbʟbbɹbʟbbɹ<blk>b<blk>ʟ<blk>ɹ<blk>ɹ
594,1,láɾl̀à ðə́ɟíðɔ́ dìjɔ́ nd̪ɔ̀bà,negative,mùðù,592.1272583007812,36.78135681152344,<blk>bbbbbbbbbbbbɹbbbbbbbbbbb<blk>b<blk>bb<blk><blk>bbbʷbbǂʷʷɒɒʷɒʎbʎɒɒɒɒʷɒɒɒɒʷiʷbɒɒʷɒbɒɒbbbbbbbʎbɒbɒɒʷbbʎɒɒɒʷʷħʷʎʎbbbbb<blk>b<blk><blk>bbbbb<blk>bbbbbʎbbbbɒbb<blk>bbb<blk><blk>bbʎbɒbɒɒɒbʷɒʷʎʎʎbbʎbbbbɒbɒʎɒʎbbbbʎbɒʎʷbbʎbbbbb<blk>bɹbbbbb<blk>b<blk>bb<blk>b<blk>b
551,4,ŋgá ɔ̀ɽɟɛ̀cá ánó nd̪ɔ̀bà,negative,mùðù,320.6110534667969,36.789642333984375,bbbb<blk>bbb<blk>bbbɒɒɹbɒɒɒʷɒɒɒɒʷʷɒʷɒɒɒʷbɒɒbbbɒɒbʎʷbbbbbɒɒɒʷɒɒɒɒɒɒɒɒʎʎʎʷbʎbboʎ<blk>bʎʷbɒɒɒbʎɒʎɒɒbɒʎbʎbbbbbb<blk>ɹɹɹ
559,12,ŋìðɛ̀ní ŋàcìjí t̪ɔ́wɜ̀nì,negative,mùðù,298.6934814453125,36.8582649230957,ʷɑɒɒɒɒbbbʷʷʎɒɒɒʷʷɒɒʷʷbɒbʷɒʷʷɒɒʎʷbbʎbbǂʷɒɒʷʷʷbɒobbbbbʷbbʷɒɒbbbʷʷɒɒʷɒbʷɒɒɒʎbɒbʎbb<blk>bb<blk>bb<blk>b<blk>b<blk>b<blk><blk><blk><blk><blk><blk><blk><blk>
498,10,rə̀mt̪ kìcə̀lò,negative,mùðù,186.9707946777344,36.86847686767578,<blk>bbbb<blk>b<blk>bbʷbbʎʷʎʎb<blk>bbʎbbb<blk>b<blk>bbbbɒbbbbbbbbbb<blk>b<blk>bbbʷbb<blk>ʷʷʎb<blk>bbbbb<blk>bb<blk>bb<blk><blk>bb<blk>
575,1,kúkù káwàt̪à nɛ̀ lə̀və́r nd̪ɔ̀bà,negative,mùðù,279.2259521484375,36.8754768371582,<blk>bbbbb<blk><blk><blk>b<blk>b<blk><blk><blk>b<blk>bb<blk><blk>b<blk>ɹb<blk>bbb<blk>b<blk>bbbbbbɑbbbbbbbbb<blk>bbbbbbbb<blk>ʷb<blk>bbbb<blk>b<blk>bb<blk>bbb<blk>bbbb<blk>bbbb<blk><blk>bbbbbbbbbbbb<blk><blk>bbbbbbbbbbb<blk>bb<blk>
494,6,lɜ̀dí álɛ́ ùnɛ́ɾɛ́,negative,mùðù,268.7252197265625,36.95893478393555,bbbbǂǂb̩ǂʷbǂʜǂʎǂǂǂǂǂǂǂiǂǂǂǂǂʷʷǂǂǂʜǂǂǂʟǂǂbʷbbbbʎʎʷʎʎbǂɒǂʎǂǂʎǂǂǂǂʎǂʎbʎǂʎɸɸɹɹ
522,16,áɾðɔ́ t̪ɔ́wɜ̀nì,negative,mùðù,142.49063110351562,36.96763610839844,bɒɒbɒbɒʎʷɒʎɒɒɒᶑɒʷbɒʷbbʷɒʷɒɒ<blk>bbbbbɒʷʷʷɒʷʎ<blk>b<blk>bb<blk>ɹ<blk><blk><blk><blk><blk><blk><blk><blk><blk>bbb<blk><blk>
535,4,lápìnɔ́ kúrì nd̪ɔ̀bà,negative,mùðù,273.05731201171875,36.97306823730469,bb<blk><blk>bbʎbboʷǂʷʷʷɒb<blk>ʷʷbbʎʎbbbbɒbʎbʷ<blk>bɒʎɒʎbʷɒɒɒɒɒɒɒbɒʷɒbbb<blk>bʷʷɒɒbɒɒɒʷɒɒbbʷbbʷbʷbʷɒb<blk>bʎbbʟ<blk>
