file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
15061,0.0,2.917,himidan,-44.547015464469176,-48.23623043557872,2.267157999021168,12.955298226053326
5360,0.0,3.06,himidan,-43.16515076082516,-44.937320709228516,2.2653410932234017,5.335025648225125
20057,0.0,4.089,himidan,-43.031913775978,-44.470267662635216,2.254885091103477,10.784062415870114
15374,0.0,3.29,himidan,-44.12345056041033,-42.793710535222836,2.251411794786897,7.810345937172116
12438,0.0,1.78,himidan,-67.66340962956461,-68.1083137512207,2.251410451263538,7.6937781887084675
5262,0.0,2.93,himidan,-43.00165982295222,-46.49460093180338,2.25140776421682,6.9355199892602215
4449,0.0,2.324,himidan,-40.614093648976294,-42.973267555236816,2.2483299549188014,3.784703619813147
17558,0.0,4.0,himidan,-47.78240234375,-48.263050406319756,2.248242212486555,5.321599691760035
4022,0.0,2.82,himidan,-47.4539803579344,-46.55258038169459,2.2151977149512656,5.696646571038295
15599,0.0,2.19,himidan,-44.68545769121005,-45.96162587946112,2.2151977149512656,12.425940567237655
11410,0.0,4.01,himidan,-53.62087457138404,-57.523313113621306,2.2127656606778032,6.004930628298446
15092,0.0,3.13,himidan,-46.71153654153355,-47.96801910400391,2.192508525922464,8.404463096055633
12669,0.0,3.18,himidan,-59.518487126572325,-56.088067811110925,2.1763847517613426,14.43024487240926
17920,0.0,3.17,himidan,-56.219101192823345,-59.46592307090759,2.1763847517613426,6.131543386829485
10117,0.0,2.37,himidan,-46.00510944092827,-47.3759831237793,2.1708881094574046,7.957446820396191
118,0.0,2.458,himidan,-45.56180529090447,-45.9169979095459,2.1626858837136034,9.13210419398991
15063,0.0,2.37,himidan,-46.09792408359704,-46.93389293125698,2.1457856967695808,10.11819233175714
12319,0.0,2.581,himidan,-59.005390019379846,-60.8981160764341,2.1339193031663464,18.33141842623037
19435,0.0,2.92,himidan,-46.79422289704623,-46.222384490966796,2.123976714449226,3.561539058790885
8964,0.0,2.28,himidan,-46.02843167489035,-46.82189526765243,2.0806617610366462,9.212762155036224
895,0.0,4.284,himidan,-44.4284097546729,-47.0569287109375,2.0769545410150294,13.240284344103513
10038,0.0,1.52,himidan,-46.61637476870888,-46.045903311835396,2.0769545410150294,7.327872532502962
55,0.0,2.738,himidan,-47.0221116560219,-48.998436737060544,2.045739474885397,10.045589251720816
1084,0.0,2.296,himidan,-46.22618461277174,-46.0820920308431,2.045739474885397,6.9060419979357555
5856,0.0,2.881,himidan,-54.00812106662326,-54.25861440386091,2.0337771365968353,20.279735400563446
13376,0.0,1.61,himidan,-46.56638198757764,-47.34430384635925,1.9914003255719885,4.136700650091056
8374,0.0,2.15,himidan,-43.66624273255814,-43.31195688247681,1.9855170540471527,7.503366491574983
83,0.0,2.62,himidan,-46.66886703840649,-46.440304963485055,1.9854286543413178,10.992350852677058
821,0.0,2.195,himidan,-42.49978249289773,-43.438269509209526,1.9205908403133898,13.687985828905955
3962,0.0,2.093,himidan,-45.12716338965311,-45.96442688835992,1.9057871786474299,8.92528981397507
12379,0.0,3.1,himidan,-65.67765877016129,-65.59137739958587,1.90185338250094,6.254690456607591
77,0.0,2.73,himidan,-45.20577209249084,-45.274816422235396,1.9018525961686532,7.804171722479023
9148,0.0,3.32,himidan,-45.68820594879518,-46.5093142918178,1.8959838048174018,3.2112761830561656
15633,0.0,2.19,himidan,-43.69605718464612,-44.296956062316895,1.895982704043393,12.2301944836209
13766,0.0,2.691,himidan,-42.31903824930298,-43.17489194869995,1.8922565649389849,8.608461060926368
1742,0.0,1.586,himidan,-54.80546137971698,-55.89676030476888,1.8871769939444936,3.918921796473679
17715,0.0,2.186,himidan,-45.77124357876713,-46.66336756167205,1.8684775173304224,6.173502040221267
15373,0.0,1.75,himidan,-49.521065848214285,-53.079336961110435,1.8484341189229843,9.434602255614804
111,0.0,5.467,himidan,-45.147580553016454,-47.451393127441406,1.8458486374560814,10.943250579997462
12797,0.0,2.63,himidan,-61.90714487286122,-57.290850745307075,1.8170467617663764,8.329413568268727
17904,0.0,2.378,himidan,-56.50312664128151,-59.520027001698814,1.8170457103903588,2.55063615387051
12872,0.0,1.21,himidan,-62.75863571797521,-59.0073075727983,1.8170446590143412,5.7767403659740815
15073,0.0,1.94,himidan,-45.11608509181701,-45.89180293836092,1.8006005928468725,9.193915354105613
8609,0.0,2.63,himidan,-45.3378831986692,-45.648279896488894,1.8005992493235137,4.751134612967801
84,0.0,2.31,himidan,-44.963262648809526,-46.09863789876302,1.795442392227558,8.995402806645732
1403,0.0,2.522,himidan,-53.562232607886905,-55.9176156785753,1.7954422057413824,4.7165252557744
15709,0.0,2.55,himidan,-50.63794806985294,-51.84887977268385,1.7954422057413824,13.953684203922613
820,0.0,2.092,himidan,-44.33549828050239,-45.43945206536187,1.7954422057413824,13.9175815774229
1399,0.0,1.894,himidan,-54.04106212797619,-55.14893273746266,1.7954414597966801,10.291831264354983
6396,0.0,2.771,himidan,-42.14657251240975,-45.228153228759766,1.772504121304771,6.98830373907753
10045,0.0,1.92,himidan,-48.68488057454427,-49.06223337273849,1.764621590020278,4.432459744142886
6162,0.0,1.968,himidan,-45.576201618020306,-46.889300898501745,1.764621590020278,3.241354968439886
8850,0.0,2.73,himidan,-45.45920258127289,-45.08416257585798,1.7307874335893583,3.8957230821381064
15596,0.0,1.62,himidan,-46.52282865547839,-46.95892642793201,1.7307864711516823,6.480722632883383
811,0.0,2.579,himidan,-40.24052961482558,-40.590474658542206,1.7302960300525945,10.673112376370735
15730,0.0,4.33,himidan,-56.02479521506928,-54.25678809029716,1.7159719498977173,11.353550266698845
6699,0.0,2.44,himidan,-46.842537301485656,-46.143877723000266,1.7113033718566375,6.679412624984531
15077,0.0,1.73,himidan,-47.12784783688584,-46.6628999710083,1.6731368983181918,9.743526849582477
15367,0.0,4.15,himidan,-44.06813817771084,-43.9946601681593,1.670293571169375,7.484452052382121
12958,0.0,2.006,himidan,-63.24293571206468,-58.91779192756204,1.663741664976424,11.218732918134174
13971,0.0,1.64,himidan,-41.28398913871951,-45.15521031334286,1.6488278373929859,9.261326925263749
13939,0.0,1.02,himidan,-44.10342945772059,-46.966660380363464,1.6488278373929859,7.403032515381902
17166,0.0,3.72,himidan,-46.376538348454304,-48.38659518105643,1.6380035153122892,3.657494663249862
17743,0.0,5.83,himidan,-52.203259005145796,-56.05050423566033,1.6380035153122892,7.2372482136592495
15954,0.0,1.853,himidan,-54.02326330236487,-51.685247338336445,1.6208294076032563,7.851128900281022
12794,0.0,2.13,himidan,-62.907093603286384,-58.83709370006215,1.614741377916685,11.523106337900202
10034,0.0,1.62,himidan,-48.01239390432099,-48.224997456868486,1.6147413563931858,4.68100154512457
12102,0.0,1.66,himidan,-61.636859939759034,-61.28609381781684,1.5911693378912641,12.085193142599028
20363,0.0,1.91,himidan,-47.53418480039267,-46.15822868347168,1.5911685114476994,2.615207801973746
4055,0.0,2.367,himidan,-43.51121604694093,-44.7190634987571,1.5451445636250163,6.858775623848487
18398,0.0,2.37,himidan,-66.46900135152954,-60.54888569224965,1.5363336115724346,11.283038814128728
8572,0.0,2.12,himidan,-45.960753242924525,-44.50849882761637,1.5266234892828776,5.139580139351088
15103,0.0,1.68,himidan,-50.075398763020836,-50.02959419699276,1.5266234892828776,5.53094200719883
11840,0.0,2.14,himidan,-53.98732750438084,-56.172359667326276,1.5089586630020082,8.41854895581345
11863,0.0,2.2,himidan,-53.03817027698864,-58.889678955078125,1.5089586630020082,5.986795122558874
18031,0.0,2.08,himidan,-54.38150259164664,-62.45110058784485,1.5089586630020082,6.500962873800056
17975,0.0,2.52,himidan,-51.70093548487103,-60.739044189453125,1.5089586630020082,6.778157176632579
682,0.0,2.604,himidan,-42.268509615384616,-44.86688741048177,1.5089577140840638,7.598286082962968
12971,0.0,1.727,himidan,-60.67090972723989,-58.735016672234785,1.5060781885518202,7.929104840498457
13555,0.0,1.622,himidan,-45.2901927806713,-47.37282180786133,1.5060781885518202,9.624306440462236
1463,0.0,3.135,himidan,-54.45183743033439,-56.08751324244908,1.4991880602377252,6.50121376088234
1404,0.0,1.745,himidan,-55.957232142857144,-58.1259105906767,1.4431479209985876,9.304523901989036
20058,0.0,2.987,himidan,-44.192787808319395,-45.12795791625977,1.4403245786678027,8.816530651974935
11597,0.0,2.9,himidan,-54.677108028017244,-57.904953360557556,1.434030950763286,6.680276787142173
12320,0.0,3.081,himidan,-58.373852221996756,-59.21043882698849,1.4199963020253599,2.168929262641603
9994,0.0,1.76,himidan,-46.62091064453125,-46.91571493709789,1.407846283577077,8.3312239269895
8323,0.0,2.82,himidan,-44.276969747340424,-44.64954523606734,1.3836347640822644,8.330035238395253
15714,0.0,2.52,himidan,-57.744547526041664,-55.231730585512906,1.3741540412897817,12.185946211313002
11334,0.0,4.29,himidan,-52.286380936771565,-56.819120679582866,1.3741528617913514,6.499131352911338
15095,0.0,2.45,himidan,-46.72793367346939,-46.92993997644495,1.3566952732471522,6.863665845842819
9434,0.0,1.78,himidan,-44.94902398613062,-44.911519580417206,1.3566952732471522,5.529943153093972
13743,0.0,2.181,himidan,-45.173716133887616,-44.9551237487793,1.3419451202733796,8.492444913889322
5359,0.0,1.95,himidan,-45.31042167467949,-45.98660144805908,1.3419449826766285,5.743890179320749
8636,0.0,2.27,himidan,-45.666118873898675,-46.57373527244285,1.3345700212723308,6.12552533734825
15075,0.0,1.61,himidan,-47.48676181579969,-47.737869935877185,1.3138611584521058,8.298865571098336
4624,0.0,2.35,himidan,-53.13409242021277,-52.44837028101871,1.2948469215086504,8.070926172220842
12309,0.0,1.905,himidan,-60.109196048756544,-61.35774861211362,1.2472308238083958,18.093282170891328
14305,0.0,2.04,himidan,-43.86120366115196,-43.133088982623555,1.2463761897897747,5.106584319628865
13079,0.0,2.5,himidan,-57.24880078125,-57.00956471761068,1.244128224008933,12.557495423427627
11179,0.0,1.49,himidan,-50.99029991610738,-50.516260359022354,1.2436309965385497,10.665589549745482
11320,0.0,2.55,himidan,-51.44135263480392,-54.83867479407269,1.2422291076954564,6.9001730387986235
1709,0.0,2.49,himidan,-54.605806036646584,-56.9037963019477,1.2322897644062696,4.558311698953112
11170,0.0,1.6,himidan,-48.541778564453125,-49.50840682983399,1.2293254764832666,7.693220311704156
11404,0.0,1.54,himidan,-56.69496372767857,-60.58289798937346,1.2293248316097674,8.754628412627113
13957,0.0,2.03,himidan,-40.9133938192734,-40.37792205810547,1.2293247394849818,7.683920031468659
12925,0.0,1.42,himidan,-62.283038072183096,-57.64883063821232,1.2293247394849818,6.630444833956972
14360,0.0,2.22,himidan,-46.27792440878378,-47.58277327926071,1.2293247394849818,9.870981529091551
4067,0.0,2.2,himidan,-41.27622958096591,-53.51066943577358,1.229324002486697,1.2556377280259419
12966,0.0,1.601,himidan,-57.83247680664063,-52.32592500959124,1.2048372787288664,9.555286317139196
15104,0.0,1.95,himidan,-47.30089142628205,-48.24093170166016,1.175678104332792,5.297592030029442
13153,0.0,1.82,himidan,-60.746050824175825,-57.21180648803711,1.175678104332792,9.70708899742917
12323,0.0,3.095,himidan,-55.13896169354839,-57.07056624801071,1.175678104332792,16.068575226728978
12430,0.0,2.45,himidan,-68.1889030612245,-67.41762366661659,1.1696990328813452,10.433071214824636
11169,0.0,2.5,himidan,-49.88498828125,-50.41355237093839,1.1696990328813452,9.472632368478068
14290,0.0,1.83,himidan,-43.99640859801912,-45.631761741638186,1.1349691529813113,4.580348653197072
14301,0.0,1.73,himidan,-43.60362852239884,-44.56015184190538,1.1349691529813113,6.091253172207717
2526,0.0,2.175,himidan,-56.97469448824541,-58.96097373962402,1.0872385688035517,1.8390020130068905
19512,0.0,3.999,himidan,-44.0177392578125,-45.08611767791038,1.0660457280303155,6.2161525067479655
15222,0.0,1.88,himidan,-47.85944772273936,-46.852465099758575,1.0604318102634522,7.803380100578931
11314,0.0,2.09,himidan,-53.329774409389955,-54.813836415608726,1.0510315196220972,7.582299921233648
82,0.0,2.08,himidan,-43.23600416917067,-44.170284768809445,1.0510311483813453,7.885542279257496
17778,0.0,2.41,himidan,-54.197561430238586,-55.426553910778416,1.0510310246344279,6.235994345250802
17835,0.0,1.65,himidan,-57.6641571969697,-61.46785332174862,1.0510305296467584,2.041596561352609
15579,0.0,2.18,himidan,-46.046256809059635,-46.23728502713717,1.0365529790129475,15.899586979747935
13409,0.0,1.77,himidan,-45.45682435116525,-45.95823983585133,1.036552152569383,3.1947842692184736
17560,0.0,3.5,himidan,-48.642287946428574,-49.55229716830783,1.011753886764063,4.681694641362375
17556,0.0,1.8,himidan,-52.234705946180554,-52.622130155563354,1.0004904385804982,2.8817018325730324
14538,0.0,2.11,himidan,-42.15338973637441,-42.07296379752781,1.0004904385804982,7.199838810344284
11172,0.0,1.82,himidan,-48.11400025755494,-50.121842157273065,1.0004904385804982,6.886825691061013
16185,0.0,1.507,himidan,-52.56231568191225,-51.29869358356182,1.0004902419974264,19.092133289194997
